Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_USS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
1997,72.904,53.2123,46.6882,74.3392,73.3832,81.1446,72.5589,73.4071,69.5924,71.6065,74.0454,78.6256,77.4279,62.9533,45.7207,77.4025,55.9859,74.771,49.5597,59.6713,70.3137,73.8717,71.5975,73.8955,78.3875,68.5006,69.1828,76.9717,60.745,68.505,73.9884,73.3262,60.6392,53.594,47.2836,78.4649,79.2329,75.8262,71.2271,51.4983,53.1048,50.4609,48.5746,66.3964,70.632,58.2281,66.0824,76.6035,75.0636,73.0349,73.9038,77.1187,73.946,77.2182,56.207,71.1955,76.0409,69.8089,68.8594,72.007,66.2066,56.1551,61.2122,78.8504,70.2438,49.21,77.0641,66.2927,66.3869,78.4246,77.8983,64.3714,61.3955,77.1389,69.6832,78.7018,57.2414,79.0973,51.1134,76.1559,55.2254,48.0331,52.3648,78.3991,72.6004,64.4872,65.2489,72.2186,74.7004,62.8794,79.7316,67.5418,72.9898,56.6749,71.0034,65.7737,73.9,61.4393,75.9765,68.649,64.2412,78.6723,78.5522,78.7346,71.2161,77.8404,71.3236,80.5836,63.3182,55.4779,64.1625,57.2661,63.7971,67.8107,74.5313,75.5648,57.3023,72.9402,48.3022,70.7197,70.7782,77.596,69.9345,53.7334,71.0289,76.3903,69.2247,78.4397,76.1047,65.6159,81.358,66.4843,56.1267,68.5171,71.4723,63.0146,71.8806,49.0859,77.3158,59.5226,73.5036,61.4377,72.9466,47.7996,59.4171,63.2197,77.6312,70.6836,44.1995,72.2959,75.5946,55.8444,72.2035,47.0975,45.9598,65.5231,66.4372,77.9311,78.2382,60.8226,59.9848,77.3441,72.463,69.8621,,65.5406,60.6234,72.5415,68.3241,66.9939,63.7074,61.2697,72.5915,74.6738,60.8694,75.9221,69.2835,70.3277,77.3803,74.7128,76.3375,69.0857,66.5938,41.9785,71.6238,58.0579,57.1069,76.3889,74.357,66.7678,43.6493,66.2484,79.6773,50.278,74.1812,72.9467,33.0682,60.6475,63.3853,72.6887,74.9886,79.2724,51.6985,73.5508,70.7594,70.1582,72.7134,47.7622,53.8453,70.3622,61.9285,71.6523,63.6674,48.9681,69.0122,68.1434,71.6696,70.6681,62.9417,75.3222,51.2457,48.0259,67.658,73.9199,76.4981,65.0285,78.1935,70.3817,72.5598,74.4693,70.9082,71.67,68.3087,73.8346,70.0449,61.3404,60.538,45.7429,48.5361
1998,72.9397,52.487,45.4515,74.6097,74.3572,81.2803,73.66,73.4121,70.0054,71.5421,74.1873,79.0202,77.7823,63.7498,46.6781,77.4763,56.1545,75.8261,50.1629,60.4291,70.8733,74.1381,71.8399,74.4725,78.7251,68.2715,68.9063,77.389,61.2274,68.8482,74.4652,73.584,61.3225,52.9685,47.0892,78.6741,79.4752,76.3241,71.6014,51.22,53.0433,49.6637,52.5509,69.3244,70.9236,58.3008,66.7144,76.8686,75.4123,73.0839,74.08,77.1641,74.5527,77.5759,56.4263,71.3524,76.4357,69.8754,69.3271,71.9493,66.6355,49.9968,61.7098,78.9395,69.8404,49.7854,77.2592,66.5364,68.1614,78.5879,78.0235,64.5091,61.506,77.2745,69.7869,79.1567,57.5245,79.4765,51.6099,76.4287,56.0074,48.1231,52.6464,78.3027,72.7622,64.6589,65.9688,72.4918,74.7533,63.4292,80.0723,62.4316,73.1929,57.1373,70.9186,65.9416,74.2043,61.8525,76.1848,69.2136,64.4049,79.3963,78.5881,78.8068,71.1697,78.064,71.521,80.6487,63.349,55.5681,64.5788,57.8595,64.1,67.8906,75.035,75.612,57.5489,73.2005,49.3671,70.6567,70.6798,77.8058,70.1342,52.0287,71.3303,76.5712,68.8508,78.7453,76.338,66.0078,81.6054,66.8403,56.8028,69.303,71.7924,63.2175,71.8025,49.5919,77.7987,59.896,73.4418,62.1208,73.5727,48.2121,59.8896,72.8449,77.8386,70.8944,44.2995,72.3854,75.8625,54.7672,72.6766,47.8066,46.1479,64.1109,66.5763,78.0044,78.4081,61.5322,59.86,78.1667,72.8817,68.5798,,65.7408,61.1338,72.7846,68.724,67.2122,63.9507,60.4348,72.8465,74.5557,60.887,76.1161,69.5075,70.5642,77.8419,74.8721,76.621,69.8918,66.916,43.0985,71.9574,58.3082,57.0764,76.851,75.3254,66.8904,42.7144,66.6548,79.9176,50.7552,74.405,72.2993,19.0479,60.7851,63.706,72.573,75.1392,79.4163,50.0657,73.9001,71.092,70.2372,73.1126,47.8024,53.9561,70.7029,62.4037,71.8105,63.9664,48.5826,69.2244,68.3306,72.0672,71.144,63.1619,75.4752,51.8074,48.2634,67.9929,74.0293,76.6592,65.1686,78.34,70.2629,72.446,74.5687,71.2644,72.2829,68.3722,74.5222,70.3077,61.7878,59.9124,45.7095,47.5508
1999,72.8568,54.5324,45.8077,74.8918,74.5684,81.5505,74.9818,73.6833,70.418,71.484,74.456,79.2769,77.9554,64.7334,47.6266,77.6479,56.3363,75.7627,50.4632,61.2444,71.5607,74.4053,72.1465,74.9464,79.0707,68.4193,68.9764,77.8537,61.6551,69.2111,74.5868,73.806,62.0323,52.4993,46.9095,78.8851,79.7235,76.7382,71.9519,51.2728,53.1663,50.0888,54.4272,69.585,70.9131,58.8533,67.4087,77.0581,75.7191,73.174,74.2318,77.5715,74.7414,77.7977,56.5638,71.5274,76.5777,70.1781,70.0881,71.9198,67.0104,44.5061,62.2309,78.9437,70.6807,49.4857,77.4507,66.728,69.7716,78.7457,78.1483,64.6261,61.658,77.3728,70.0116,80.2553,57.8354,79.8124,51.9871,76.7438,56.4657,48.4919,53.0013,78.4233,72.8725,65.1213,66.6342,72.7198,74.7894,63.7715,80.389,68.0049,73.6092,57.6923,71.0402,66.0015,74.4686,62.2837,76.089,69.6858,64.5316,79.2363,78.8907,79.205,71.1885,78.2262,71.7373,80.6129,63.5279,55.8658,64.9161,58.6108,64.3933,68.7251,75.6173,75.7223,57.8658,73.5135,50.4116,70.6007,70.6917,78.1507,70.4265,50.3848,71.7172,76.9864,69.6483,79.1251,76.5654,66.4037,81.8264,67.2047,57.4344,70.1567,72.2034,63.4207,72.3084,50.0603,77.7525,60.1066,73.2935,62.8346,74.2624,48.8374,60.4426,72.9668,78.0811,71.3903,45.06,72.4278,76.1145,53.9825,73.1407,48.4801,46.6088,65.8924,65.6411,77.9678,78.3864,62.0353,59.7007,77.9107,73.2761,58.2652,,66.0412,61.5396,73.1239,69.302,67.5027,64.2298,61.5053,73.2237,75.2783,60.9098,76.3218,69.7739,70.7887,78.5739,75.0483,76.8402,70.5814,65.5954,45.7487,72.2903,58.6073,57.3145,77.2711,76.0399,67.001,41.9622,67.2851,80.1998,50.611,74.6456,69.9939,44.5371,60.9761,64.0353,72.9625,75.4538,79.5085,48.8076,74.2222,71.2079,70.5065,73.5309,47.9336,54.3101,70.9787,63.1138,71.9999,64.4749,45.2456,69.4315,68.5087,72.3435,70.7523,63.3457,75.6198,52.3988,48.9771,68.0037,74.2926,76.6691,65.3071,78.668,70.312,72.0883,74.6516,71.1089,72.5754,67.9244,75.0162,70.555,62.2754,59.1895,45.924,46.3786
2000,72.9393,55.0047,46.5005,75.1471,74.8262,81.8633,76.347,73.91,70.8123,71.4429,74.8191,79.6207,78.235,65.3772,47.6166,77.7684,56.5945,76.088,50.8081,62.0487,71.5746,74.6726,72.4812,75.292,79.3411,68.4637,68.9108,78.2508,62.0572,69.5842,74.5803,74.0169,61.8417,52.2631,46.6095,79.233,79.834,77.1276,72.2885,51.3927,53.3376,51.8871,55.3706,69.8493,70.905,58.9407,68.1167,77.3175,75.9224,73.2829,74.3779,77.9,74.9781,78.0563,56.7341,71.7154,76.8152,70.3647,70.5759,72.0896,67.3323,56.2852,62.7345,79.4123,71.0142,50.8802,77.6713,66.1937,71.1332,79.0438,78.2507,64.3173,61.8098,77.8491,70.0909,79.3867,58.1392,80.1446,52.4197,77.08,56.8994,50.5646,53.3952,78.442,72.9547,65.6313,67.1018,72.9651,74.894,64.0748,80.7045,68.3018,74.0014,58.1749,71.7581,66.2919,74.8419,62.7492,76.535,70.1665,64.8603,79.5485,79.1797,79.607,71.2814,78.4235,71.9258,81.1788,63.793,56.0836,65.2419,59.4914,64.6739,69.2488,76.2351,75.8728,58.3168,73.8949,51.8517,70.5421,70.7791,78.5757,71.1787,48.7828,72.1387,77.2635,70.1755,79.4292,76.7932,66.7937,82.1207,67.4623,57.9742,70.8919,72.5621,63.3233,72.569,50.6046,77.9031,60.3567,73.5522,63.4577,74.9002,49.4762,61.0435,73.1501,78.4973,71.7597,46.1698,72.7324,76.3612,52.9462,73.5737,49.1725,47.1427,66.3601,66.6454,78.13,78.6916,62.6424,59.5743,78.6681,73.6428,71.3212,,66.4333,61.9029,73.4432,69.821,67.7892,64.4991,61.6091,73.6453,75.5141,60.9111,76.8301,70.0259,70.2984,79.0001,75.25,77.0091,71.1594,64.9982,47.7977,72.6067,58.9456,57.6153,77.7525,75.7544,67.1164,44.8341,67.7114,80.5036,50.7466,74.8809,72.3344,47.5913,61.2067,64.4089,73.1393,75.8302,79.7387,47.6273,74.4091,71.3127,70.8563,73.9715,47.937,54.577,71.2053,63.542,72.1967,64.9315,58.0969,69.6349,68.6288,72.6043,71.9312,63.5356,76.1389,53.2439,49.6397,67.7862,74.6929,76.8058,65.456,79.3373,70.3498,72.3876,74.753,71.8046,72.7455,68.586,75.3901,70.7906,62.761,58.3678,46.5771,46.0339
2001,73.0437,55.5113,47.0323,75.3965,75.083,82.1618,77.6207,74.1542,71.1744,71.5734,75.1082,80.006,78.7184,66.0429,48.5094,78.0824,56.6542,75.5183,51.1884,62.8358,71.8788,74.9419,72.7654,75.5725,79.6228,68.4351,68.944,78.6366,62.5381,69.98,74.7065,74.2089,63.3226,52.2104,46.7338,79.4494,80.2511,77.5798,72.6755,51.4284,53.5983,52.2054,55.8849,70.0852,71.1853,59.5867,68.7073,77.609,76.4287,73.3602,74.5295,78.1848,75.3141,78.4023,57.5059,71.8624,76.9736,70.5531,71.0245,72.5709,67.6118,58.3587,63.2225,79.7387,70.8336,51.4276,78.1423,66.2047,72.2665,79.2208,78.3251,64.8013,61.9818,78.1208,70.3705,79.487,58.403,80.4187,52.669,77.2667,57.2832,51.0536,53.8271,78.9087,73.0336,66.2727,67.4365,73.3225,75.1948,64.3804,80.992,68.4906,74.3547,58.5914,72.3944,66.5826,75.2893,63.1581,77.1003,70.6188,65.292,80.4209,79.4787,79.8849,71.2872,78.6317,72.1412,81.5101,64.1081,56.5005,65.3191,60.4566,64.9179,69.7671,76.9195,76.0366,58.8867,74.3542,53.1095,70.6533,71.3671,79.1936,71.8044,47.1525,71.7123,77.5298,69.9058,79.8122,77.0093,67.1996,82.485,67.6725,58.6744,71.6593,72.9118,63.7347,73.0061,51.3004,78.9023,60.6398,73.739,63.8055,75.4188,50.2593,61.6617,73.331,78.4308,71.9853,47.2049,73.08,76.5265,51.9803,73.9577,49.8722,47.5493,67.0281,66.7003,78.3379,78.8958,63.2881,59.4823,78.6615,73.9788,71.7825,,66.7531,62.2406,73.8197,70.315,67.8286,64.8001,61.6465,74.1771,75.9715,60.8926,77.1517,70.2808,69.75,79.3158,75.4858,77.145,71.1223,65.0151,49.4897,72.9505,59.2641,58.158,78.2668,76.0621,67.2365,45.4476,67.9645,80.8028,50.8291,75.1069,72.2745,48.5505,61.4996,64.8201,73.5706,76.1809,79.8363,46.3442,74.5246,71.4292,71.2958,74.4085,48.3056,54.7456,71.5198,64.197,72.4259,65.3246,58.7722,69.7998,68.8744,72.8219,72.2711,63.709,76.4775,54.1243,50.5761,67.6754,74.9865,76.9194,65.8532,79.8502,70.3817,71.0189,74.8308,72.2175,72.9842,68.722,75.6448,71.0284,63.2864,57.1607,47.4077,44.5249
2002,73.1355,56.2251,47.8736,75.6564,75.2987,82.4485,78.7211,74.3122,71.4859,71.7547,75.237,80.0515,78.8464,66.769,49.9237,78.1678,56.851,75.8828,51.4475,63.5914,72.128,75.2086,73.0234,75.9938,79.9035,68.2983,69.5285,78.8406,63.0676,70.3958,74.8203,74.3652,63.984,52.3733,46.8395,79.5658,80.4438,77.8397,73.0339,51.5441,53.9219,52.3712,56.414,70.3447,71.5366,59.7228,69.4471,77.9394,76.7655,73.4722,74.6095,78.7582,75.4424,78.4749,57.8239,71.9275,77.0989,70.7193,71.6437,73.1643,67.8456,58.9406,63.7369,79.8177,71.3637,52.0851,78.27,65.4923,73.2425,79.4109,78.3664,63.9075,62.1752,78.237,70.438,79.6117,58.7086,80.5898,53.2002,77.8108,57.7361,51.6083,54.3235,79.0305,73.1424,67.0072,67.8345,73.4925,75.5056,64.1832,81.18,68.7141,74.6461,59.0411,72.5072,66.9535,75.785,63.6486,77.5903,71.1118,65.724,80.2778,79.5137,80.112,71.478,78.8352,72.3587,81.7952,64.4405,56.7587,65.3418,61.3945,65.1233,70.1939,77.2304,76.1881,59.3024,74.8356,54.0612,70.7883,71.7065,79.7588,72.2711,45.9501,71.8389,77.5518,70.1755,80.098,77.2189,67.5817,83.0547,67.7926,59.1704,72.3597,73.1056,63.8483,72.709,51.9954,78.4668,60.9245,74.1306,63.9924,75.9336,50.8793,62.249,73.5523,78.8801,72.0549,48.1757,73.4695,76.6887,51.9882,74.2781,50.6448,48.0201,67.9504,66.6898,78.4119,78.9602,63.5071,59.427,78.8659,74.2761,72.2266,,67.068,62.5561,74.1947,70.8147,67.886,65.0756,61.6432,74.5183,76.8192,60.8772,77.3698,70.5393,70.8805,79.5438,75.7655,77.3519,70.8348,64.73,51.262,73.2959,59.3078,58.9124,78.7357,75.83,67.3501,46.1739,68.5264,81.0608,50.8202,75.3259,72.5994,49.3942,61.8262,65.2744,73.765,76.3155,79.9349,45.3799,74.5847,71.5458,71.7424,74.8434,48.3596,55.0319,71.7747,64.8983,72.6536,65.5934,59.4766,70.0301,69.2322,73.0695,72.6047,63.8246,76.8708,54.9396,51.4432,67.6986,74.9788,76.9883,66.3763,79.9531,70.6579,72.8225,74.9708,72.0544,73.1384,68.8358,75.7205,71.2333,63.8066,55.5795,48.4614,45.9381
2003,73.2362,57.1713,50.218,75.8948,75.5566,82.7183,79.5995,74.3073,71.7343,71.6979,75.3125,80.4396,78.8491,67.036,50.997,78.3203,57.0924,75.7147,51.9586,64.2877,72.3727,75.4857,73.2126,76.4487,80.1795,68.4289,69.8185,78.7147,63.4553,70.8841,74.8653,74.5091,64.6619,52.8508,47.3059,79.7363,80.5325,77.8841,73.3853,51.4432,54.2528,52.9519,57.1313,70.5785,72.3086,60.2402,70.0058,78.2142,77.4048,73.6031,74.6388,78.9081,75.3959,78.5361,58.0406,71.9423,77.4012,70.8562,71.9064,73.632,68.0451,59.4551,64.2329,79.7482,71.923,52.8773,78.5334,65.6531,74.0341,79.419,78.386,64.9148,62.4627,78.3302,71.3766,79.6828,59.0141,80.7126,53.5891,78.1707,58.2232,52.186,54.7913,79.0848,73.2907,67.6174,68.2041,73.5778,75.8847,64.1173,81.1422,68.8741,74.7093,59.4398,72.5135,67.134,76.319,64.0862,78.1003,70.4642,64.8339,80.7678,79.8194,80.191,71.5846,79.1306,72.585,81.854,64.7533,57.3694,65.4485,62.3452,65.2869,70.6142,77.4974,76.3043,59.6426,75.2753,53.045,70.996,72.1883,80.2377,72.4417,44.9214,72.0883,77.2624,70.6361,80.2148,77.4194,67.9577,83.6128,67.8998,59.6926,73.2634,73.308,63.9562,73.0466,52.632,78.6961,61.196,74.226,64.1349,76.5054,51.3831,62.8047,73.7886,79.6288,72.3074,49.6013,73.7273,76.8373,51.9178,74.4996,51.5448,48.618,68.7487,66.7746,78.6649,79.5291,64.2291,59.3587,79.1414,74.5213,72.6781,,67.4015,62.8343,74.5671,71.2777,68.0491,65.446,61.741,74.7716,76.9406,69.3986,77.5828,70.7949,70.9672,79.7103,76.0975,77.5633,70.8189,64.715,53.5291,73.657,58.3193,59.4735,79.1777,76.3716,67.4787,46.7843,68.7918,81.3303,50.7208,75.4997,72.7222,52.3242,62.1579,65.7785,73.8185,76.3172,80.1951,44.6321,74.5879,71.684,72.1875,75.2624,48.6095,55.2994,72.1012,65.8742,72.8907,65.8538,60.1304,70.2275,69.4536,73.3036,72.9061,63.8974,77.0431,55.9292,52.4136,67.6383,75.0858,77.1369,66.8523,79.8455,70.4302,72.0556,75.1831,72.0065,73.2356,68.9331,75.7606,71.4406,64.4075,54.2451,49.6158,45.373
2004,73.223,57.8098,51.1225,76.1355,75.9515,82.8153,80.2724,74.8713,71.9262,72.2768,75.3295,80.7334,79.3624,67.4882,52.2171,78.9605,57.3465,75.538,52.5999,64.9118,72.5754,75.7869,73.235,76.4891,80.5027,68.6879,70.1521,78.8981,63.8186,71.3611,75.1499,74.6033,65.2898,53.5729,47.6964,80.029,81.0549,78.2765,73.7274,51.9392,54.5782,53.5341,57.9574,70.874,72.7605,60.5567,70.4988,78.5116,77.3261,73.7354,74.5957,79.0067,75.9416,79.1186,58.1033,71.9865,77.7853,70.7303,72.5359,73.8676,68.211,60.0625,64.7439,80.3283,72.3751,53.7349,78.8458,65.8405,74.7009,80.3363,78.3755,64.8985,62.6944,78.8998,71.0115,80.4338,59.3159,80.8559,53.9748,78.3494,58.7491,52.7998,55.3066,79.3503,72.4468,67.5455,68.2448,73.8038,76.1138,64.2138,81.4549,69.0498,75.2665,58.5165,72.906,65.5208,76.8763,64.4843,78.5027,72.0401,64.6342,80.7209,80.3052,81.0175,71.542,79.4277,72.7877,82.1275,65.04,57.9472,65.6494,63.2558,65.4157,70.9198,77.9571,76.3876,60.0803,75.6933,55.9489,71.2096,72.4527,80.7331,68.0218,44.0388,72.0009,78.6583,70.9395,80.4057,77.6122,68.2721,84.1511,68.0166,60.1684,73.0085,73.4324,64.0442,73.4475,53.2527,79.1661,61.4425,74.3789,64.3431,76.7887,51.8551,63.3688,74.0006,79.5927,72.5465,51.0731,74.0269,77.0381,52.1755,74.7131,52.4019,49.1477,69.5101,65.6006,79.2389,79.9645,64.7439,59.3455,79.3548,74.8204,73.1321,,67.7449,63.0972,74.8453,71.4467,68.3007,65.8158,61.7954,74.9434,76.9129,69.2942,78.4274,71.054,71.0943,79.829,76.4839,77.7493,71.0957,65.1489,55.5204,74.0273,56.7731,60.3076,79.6584,77.1313,67.6283,47.4853,69.2948,81.5921,50.6849,75.6804,72.8667,53.0517,62.5601,66.3615,74.2172,76.9319,80.5465,43.9064,74.6175,71.7069,72.4938,75.6305,48.6865,55.5941,72.1,66.6042,73.1245,66.0548,60.7428,70.433,69.8791,73.5195,73.2232,63.9885,77.1732,56.8355,53.6988,67.4724,75.3194,77.535,67.2031,80.1907,70.4452,72.7523,75.4043,71.8287,73.0623,68.9847,75.9345,71.5077,64.881,53.963,50.5398,46.0426
2005,73.4152,58.2468,52.1295,76.3362,76.4266,83.086,80.779,75.2306,72.0822,72.3817,75.3638,81.0923,79.5202,67.7103,53.0529,79.0532,57.7384,75.868,53.271,65.5087,72.5591,76.1249,73.4132,76.4243,80.8214,68.9822,70.3347,78.8737,64.1822,71.8319,74.9602,74.6831,65.8746,54.3862,48.207,80.131,81.2362,78.4589,74.085,52.4324,54.9042,54.0014,58.7302,71.1716,73.1557,60.8827,70.9365,78.8766,77.5401,73.8731,74.8632,79.1975,76.1561,79.254,58.5483,72.0161,78.2259,71.0435,72.836,73.9092,68.3552,60.6276,65.2223,80.3196,73.0276,54.364,78.9711,65.9826,75.341,80.3367,78.365,64.9065,62.978,79.1061,70.6895,80.7315,59.6381,80.9906,54.4217,78.1836,59.1098,52.9489,55.7659,79.6505,73.7003,67.7693,68.167,74.1342,76.4271,64.392,81.6752,69.1982,75.5705,60.3182,72.8649,67.5308,77.4528,64.9385,78.9093,72.4463,64.8989,81.1691,80.3935,81.0201,71.4929,79.684,72.9772,82.0073,65.3556,58.5098,65.7894,64.1128,65.5174,71.151,78.4486,76.4639,60.6881,76.0737,56.7648,71.4386,72.5437,81.1169,73.0733,43.6115,71.2464,78.8786,70.6324,80.5223,77.8018,68.7475,84.3396,68.1969,60.6639,74.7846,73.6267,64.1124,73.6075,53.7925,79.4894,61.7204,74.4252,64.8105,77.3067,52.3225,63.9197,74.1851,80.2172,72.6439,52.4693,74.3699,77.1305,52.557,74.8671,53.3203,49.5377,70.3745,66.9773,79.488,80.1695,65.2755,59.3608,80.0308,75.0705,73.4374,,68.1405,62.4163,75.1604,71.9882,68.4231,66.2193,61.8678,75.127,76.7028,69.1675,78.3169,71.3174,72.0041,79.9511,76.9088,77.9525,71.5808,65.2185,56.9683,74.4004,57.2263,60.9801,80.2706,77.1658,67.79,48.306,69.3356,81.9256,50.8937,75.8029,73.1151,53.9646,62.4344,66.9974,74.1562,77.5029,80.6213,43.9581,74.6812,71.9209,72.7966,75.9539,48.86,55.9159,72.8938,66.5313,73.342,66.2747,61.2717,70.56,70.1847,73.7117,73.5098,64.0962,77.133,57.675,54.9264,67.5168,75.8286,77.5264,67.481,80.6475,70.4538,73.0752,75.5694,72.2349,73.1983,69.1656,76.1412,71.4868,65.3561,53.9142,51.6147,46.5701
2006,73.4984,58.5533,52.9647,76.5687,76.9943,83.3745,81.1553,75.2791,72.2188,72.3975,75.5059,81.2581,79.9648,68.489,53.962,79.3894,57.9659,76.0728,53.7837,66.0479,72.6899,76.5101,73.4558,76.0275,81.1316,69.436,70.5352,78.8695,64.529,72.2963,75.0485,74.7534,66.4992,55.1119,48.6867,80.5398,81.5495,78.5328,74.4037,52.8853,55.3014,54.4977,59.474,71.4493,73.4974,61.2291,71.341,79.049,77.4055,73.9777,75.0002,79.4561,76.708,79.5862,58.9617,72.0071,78.2234,71.0542,73.1164,74.0104,68.4929,61.4567,65.6697,80.9627,73.1995,55.4017,79.373,66.1258,75.9414,80.7449,78.3887,64.8588,63.2589,79.3474,70.9829,81.1572,59.9753,81.1033,54.8753,78.4279,59.667,54.0885,56.3538,79.7605,73.9302,68.1436,68.7902,74.5652,76.4766,64.848,81.9469,69.3641,75.6767,60.7404,73.3441,67.6636,77.9713,65.3726,79.1504,72.8953,64.0288,80.9375,80.7857,81.4137,71.3946,79.9093,73.2248,82.3699,65.7223,59.0588,65.7816,64.8859,65.6014,71.3557,79.0348,76.5541,61.0743,75.6766,57.4946,71.6324,72.794,81.4029,72.825,43.182,70.9639,78.8384,70.5501,80.7101,77.9885,69.1574,84.1944,68.4234,61.1404,75.2558,73.7457,64.2072,73.7907,54.3046,79.5611,62.0263,74.6713,65.5694,77.6882,52.7476,64.4926,74.3424,80.4301,72.7813,53.652,74.6969,77.4702,53.1826,75.0163,54.2228,49.876,70.9578,67.0659,79.8466,80.4404,65.8907,59.4086,80.0152,75.3543,73.63,,68.6137,63.6235,75.4291,72.3365,68.1723,66.6334,62.018,75.2504,77.5612,69.0615,79.0894,71.5837,71.8306,80.0999,77.3226,78.344,72.1693,66.5458,58.3422,74.7617,60.3996,61.8006,80.6404,76.8196,67.9676,49.5472,69.6123,82.2577,50.9152,75.9194,73.3951,54.6529,63.0413,67.6431,74.4161,77.8204,80.8318,44.5628,74.7786,72.0474,73.0396,76.1965,48.7467,56.1416,73.3413,66.9968,73.555,66.5744,61.8807,70.7098,70.4367,73.8884,73.8038,64.2467,77.8448,58.5123,56.1184,67.4901,75.8884,77.7976,67.9053,81.2237,70.4342,72.9724,75.7453,72.4788,73.2925,69.1264,76.3171,71.6199,65.7997,54.2204,52.6928,47.0559
2007,73.6421,58.9563,54.2001,76.7519,77.6907,83.6324,81.4384,74.7827,72.3589,72.3649,75.72,81.2324,80.1664,68.6587,54.8317,79.5284,58.2488,76.1089,54.3768,66.4578,73.008,76.9519,73.4628,76.1618,81.4245,69.9855,70.6524,79.0056,64.9386,72.7297,75.2625,74.793,67.1518,56.7351,49.3267,80.5422,81.7028,78.6519,74.7886,53.4517,55.7101,54.9543,60.0502,71.7777,73.7509,61.4753,71.487,79.0981,77.5503,74.1368,75.1518,79.7982,76.9189,79.7306,59.3617,71.9008,78.3494,71.0973,73.346,74.2259,68.6266,61.998,66.1443,80.9696,73.1534,56.5665,79.3911,66.1612,76.4897,80.9602,78.4389,64.8437,63.6186,79.5337,70.9852,81.3092,60.2822,81.2695,55.2331,79.054,60.0014,54.8705,56.857,79.6615,74.1588,68.3385,69.2993,74.952,76.3967,65.4617,82.1438,69.5388,75.886,61.0902,73.4314,67.9141,78.4507,65.8034,79.5631,73.2992,64.4278,81.093,80.9532,81.5002,71.4046,80.1442,73.4074,82.5488,66.18,59.4073,66.0466,65.5491,65.6766,71.4372,79.4323,76.6875,61.694,76.7316,58.1469,71.7876,72.8598,81.6389,72.9831,43.6601,70.6982,79.1157,70.7894,80.9322,78.1596,69.6197,83.9034,68.6738,61.5335,75.7108,73.7955,64.2594,73.7418,54.7561,79.7375,62.3667,74.6739,66.4713,77.8627,53.2554,64.8845,74.4499,80.0575,72.8856,54.6867,74.9611,77.7747,54.026,75.1812,55.0628,50.3812,71.1973,67.1786,80.255,80.5024,66.1686,59.4899,80.122,75.5959,74.4216,,69.0316,63.8075,75.6751,72.7463,68.549,67.1128,62.2111,75.4143,77.6595,69.0211,79.3087,71.8173,72.0636,80.3277,77.7413,78.9305,72.7922,67.469,59.5041,75.0662,61.4419,62.6525,80.8845,75.7329,67.8451,50.0239,69.8195,82.6049,50.8852,76.0503,73.724,55.4249,63.3356,68.3071,74.4947,78.2855,80.97,45.1604,74.8123,72.1617,73.2563,76.4267,49.2102,56.3821,73.7795,67.4046,73.7796,67.0198,62.3957,70.8868,70.7973,74.0391,74.1291,64.4017,78.0458,59.2602,57.2479,67.7147,76.1502,78.0471,68.4833,81.2977,70.446,73.3478,75.8932,72.5874,73.385,69.1439,76.542,71.6045,66.2304,54.9477,53.73,47.5756
