Date,ABW,AFG,AGO,ALB,ARE,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,PAK,PAN,PER,PHL,PLW,PNG,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCD,TGO,THA,TJK,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2011,104.3163,111.804184,113.48247,103.42807,100.87735,107.65001,103.45675,103.30385,103.28658,107.85833,109.59216,103.53208,102.70424,102.759766,111.395164,104.2199,99.59996,103.198784,103.67125,153.2287,101.60206,109.88446,106.63645,109.432205,100.13791,108.84898,108.45987,101.19447,102.91213,100.231346,103.34122,105.5539,104.91244,102.9397,115.31651,101.75959,103.41503,101.84267,104.473885,104.878,102.332535,101.32544,103.28945,101.91722,102.07517,105.06871,101.13123,102.75868,105.79677,104.52421,104.47453,110.064926,103.1961,104.9819,133.24995,103.41681,107.278114,102.111595,105.082596,101.26331,103.85611,108.54293,108.72846,121.316925,104.79588,105.046104,104.80539,103.32986,103.03347,106.21413,104.97774,105.30525,106.76228,102.27273,106.332794,103.929924,105.35605,108.9118,102.54898,126.29339,105.80145,104.00103,103.48837,102.78063,107.555855,104.162445,99.72755,108.4529,114.02249,116.63633,105.47845,101.497406,105.83517,104.02596,104.8394,107.568985,104.97149,108.48817,115.51848,102.76941,106.71677,105.03663,104.13027,103.41068,104.370735,105.806244,100.90692,107.68725,109.482544,111.273415,103.40738,103.904755,102.95564,102.96298,105.02146,103.45014,108.41122,111.1666,105.68632,106.52249,107.622826,103.17447,105.00559,102.42899,102.94238,110.82613,108.08239,102.34107,101.28495,109.22707,100.3003,104.02791,104.04219,107.33642,111.91609,105.8758,103.36931,104.718414,104.6747,104.440834,104.2394,103.65301,108.25397,102.87724,101.13837,105.78925,108.44047,103.08017,105.82622,118.09662,103.40323,105.25116,107.342705,106.79138,105.12892,102.899796,111.1374,146.85217,114.32716,117.71178,103.91929,101.80285,102.96115,106.10743,104.584755,102.559265,104.75317,102.02924,103.563515,103.80879,112.43155,113.49984,106.27075,105.10713,103.24003,106.47188,100.50058,112.69097,116.56435,107.95573,108.092834,103.156845,113.77975,103.18603,126.09021,118.677734,100.873795,105.23541,119.543564,105.000854,106.4294,103.46613
2012,104.970856,119.00573,125.14609,105.52931,101.545425,110.40372,106.95036,105.12487,105.85395,109.00833,129.49525,106.472046,109.63132,106.68329,118.32117,107.29915,102.34633,105.235275,105.799286,243.97032,102.92347,114.84641,112.39855,114.39314,100.24983,120.734924,116.634384,106.738205,104.471954,99.53719,106.44915,108.31891,106.28103,105.75541,126.52739,106.85793,106.692566,108.273766,107.12794,109.59274,105.59079,102.53014,105.75709,105.267876,104.12534,108.989044,102.50335,105.22275,109.70543,113.81793,109.804535,117.89245,105.72041,109.11126,164.69751,106.3211,110.95065,104.107056,110.35617,103.94924,106.52857,107.51866,120.8912,139.789,109.254234,107.28416,108.637726,104.88138,105.51738,110.230934,107.48873,109.57423,112.309845,105.762344,111.66862,109.80419,109.86478,119.23554,104.28692,160.71693,112.243805,109.39442,105.22236,105.90656,114.94922,108.865616,99.6836,114.087776,124.715256,119.86533,108.57352,98.40594,106.698875,106.30109,108.25208,112.14619,111.88016,115.89985,122.51868,107.06274,114.76632,111.39285,107.347885,106.164345,106.7272,112.26824,102.20572,112.58308,115.738205,123.385185,107.65898,107.350296,108.436104,105.4092,106.56274,107.73841,123.94691,114.05967,110.867516,110.62591,130.51556,104.890854,112.06407,104.22117,103.410866,124.373795,115.857346,104.8541,101.99077,119.559746,100.17518,105.13051,107.10908,109.99486,122.752205,111.90881,107.102196,107.88821,108.45783,109.17953,107.950714,106.52766,112.2333,105.73629,103.48007,109.317245,113.94354,113.66756,108.85948,160.09067,104.86972,110.07255,113.68881,113.826546,106.94737,105.80911,119.284195,213.70795,126.48922,123.605446,107.666725,104.44709,103.87583,115.593056,108.78403,109.85161,143.19998,109.698395,106.23254,106.93852,118.98762,126.89317,107.49025,114.84035,108.0013,115.9389,,130.72276,131.34358,108.5697,116.84594,105.291504,128.80869,105.86726,152.65616,129.47112,102.23297,107.39171,131.3609,111.02577,113.428085,107.32058
2013,102.48087,127.79522,136.13118,107.574066,102.66356,116.79572,108.083496,107.70031,107.97119,111.64167,139.77452,107.65718,110.10151,107.2527,127.23123,108.25421,105.72376,105.99551,105.70084,288.64682,103.44812,121.43446,119.3721,116.46835,100.64001,131.33109,123.49786,114.19792,105.4522,99.32088,108.35412,111.158005,109.02432,107.92376,127.55001,111.80718,108.84455,103.62354,108.74186,115.325905,106.9976,104.74542,105.33474,106.78194,105.69214,111.938324,102.45578,106.05303,115.00524,117.521835,112.79317,129.05653,107.20957,112.14517,176.99057,107.89283,114.18324,105.00625,112.28997,104.47465,108.96986,106.9681,134.9946,156.40654,115.48078,108.57921,111.84132,103.91514,105.470955,115.01868,109.532364,114.32755,118.10717,108.10666,116.989655,111.70731,116.90985,131.1804,104.8241,219.54422,114.35343,113.63047,106.89514,107.198616,125.6872,114.11797,100.01758,120.86783,131.84584,127.79293,111.76734,96.9416,107.88001,107.68443,111.15572,119.2915,117.27392,124.68194,125.71129,108.635025,122.69489,116.81225,108.47233,108.00528,106.69577,118.44365,104.12785,117.75951,122.481606,128.08076,111.756905,110.34,107.77818,106.65333,112.57611,110.115,136.94975,118.92015,115.44535,114.545715,166.12456,107.098816,118.34069,105.55271,105.78645,134.93999,124.12431,107.48269,104.15347,130.36815,,106.323135,108.237526,111.93883,132.19449,116.415565,110.06667,110.67462,112.09638,114.59518,109.02156,106.81999,115.245476,107.55961,106.81418,113.67322,121.640045,120.40153,112.68159,218.55952,105.614555,112.6751,119.81819,120.11447,107.75768,107.50671,128.46223,213.5838,136.74222,125.98292,109.17457,106.294975,103.82983,122.0909,111.53479,114.618004,200.52556,109.942665,108.1717,109.27501,124.94848,140.95917,108.323975,120.81184,113.742905,124.626305,,141.01158,137.78627,108.31027,126.86563,106.83385,144.06148,106.71963,214.69475,138.00673,103.72448,108.04689,145.76915,117.44325,121.342735,109.07522
2014,102.91277,133.76837,146.04205,109.323074,105.07233,120.27776,109.261,110.379814,109.70501,113.175,145.93208,108.02322,109.49732,106.97589,136.12677,106.71897,108.52286,107.60002,104.7525,340.94833,104.69095,128.4371,126.927216,118.52927,100.43157,142.19356,128.93456,131.21191,107.46279,99.30776,113.466995,113.29406,109.5135,109.92564,129.13551,112.82702,111.99978,111.44459,108.48221,120.53771,108.60121,106.07986,103.90747,107.149254,106.65055,113.44039,103.27466,106.65119,118.453835,120.94987,116.84156,142.0528,107.04756,112.0261,189.18526,109.016205,114.77621,105.53943,113.02017,109.374985,110.55114,110.25075,155.90474,166.02634,122.34957,106.94048,116.661674,102.5515,104.43354,118.95043,110.46627,119.384995,125.34625,107.874016,121.011955,111.45311,124.38615,139.92445,105.02422,256.00293,116.91034,115.95378,107.39494,107.457016,136.08665,117.426796,102.77729,129.1466,140.91441,137.42117,116.076744,98.98124,108.147415,109.05717,114.38916,124.21733,119.44889,136.97696,128.76978,112.45567,126.59537,123.0854,108.58488,108.684135,107.35781,125.6074,104.588425,123.75204,129.92899,130.79608,116.247986,110.02917,108.73074,106.98428,118.15234,109.33262,153.73155,121.96421,119.52561,118.23144,205.64902,110.46492,124.67212,105.74149,104.80234,145.79916,131.61642,108.53176,106.279976,141.27234,,107.62826,109.33507,112.419,141.69847,119.47325,113.82209,114.6565,116.79518,120.579475,109.08024,106.522865,121.04098,109.4236,110.39215,114.8876,131.15251,123.23637,115.20774,299.2225,104.46309,113.839226,126.00788,125.68696,108.98757,108.70322,131.13739,217.15984,146.31212,130.24544,109.091415,106.50687,103.6433,129.02731,113.639175,116.20642,222.43723,111.79187,108.378174,111.345924,132.57587,141.98291,111.04386,127.67929,119.004135,135.66144,,149.65787,142.02417,121.38533,138.12794,108.56693,157.43484,106.92651,348.16757,143.64369,104.5531,107.60734,157.58334,124.64584,130.81581,108.85948
2015,103.40137,132.88321,159.7057,111.396034,109.34873,124.76616,110.31973,112.04475,110.68858,117.73333,154.02357,108.62969,109.736885,107.7513,144.55885,106.60731,110.529045,109.60298,103.66724,387.09393,103.78895,133.65115,138.38861,117.21028,99.94112,148.66072,132.88257,133.05278,108.67201,98.171776,118.40142,114.92212,110.884056,112.8675,130.09653,116.40262,117.58838,111.314,108.62453,121.5044,108.08368,103.5896,101.72853,107.480736,107.19919,112.4791,102.4032,107.13329,119.445,126.73665,121.47625,156.78438,106.51193,111.47456,207.2882,108.78953,116.35425,105.57902,112.68324,109.004425,110.958015,114.66473,182.64235,185.58437,130.67969,108.5197,118.61766,100.771324,103.89523,121.791824,109.359695,122.95562,129.30447,107.37294,129.15828,111.38441,132.301,146.7905,104.676636,287.96408,118.53929,117.84737,106.73195,107.4987,141.11035,116.39714,103.59466,137.7714,150.1896,146.35811,117.497444,99.547424,105.658,109.82747,118.13163,125.80403,114.97057,147.5909,142.16478,111.349556,131.36595,127.046844,107.624886,109.20011,107.54487,131.3358,106.21782,135.72658,139.54918,132.04285,119.410675,109.699165,110.30809,108.1617,129.32268,111.02584,162.5491,126.29486,123.41584,119.75255,250.619,112.789536,128.90352,106.34476,104.19858,158.93484,136.87762,109.18322,108.587456,152.38893,,107.94329,109.40645,111.815384,145.28249,119.63752,117.68987,115.429504,117.90362,127.80937,108.12674,107.04263,124.82835,110.99012,112.39475,114.204994,151.52626,126.3524,116.61638,349.81976,104.60433,113.24501,125.284004,134.0947,108.19045,108.86159,132.9633,331.7471,153.98749,139.22444,108.736626,105.94711,103.59482,135.41576,114.01422,120.90342,307.9891,116.68514,111.17975,110.34334,140.152,142.76779,109.87346,133.63069,124.28479,146.06783,,158.02101,149.96288,180.49983,150.09848,108.695724,171.21335,105.07282,772.0201,144.55037,107.14944,108.386925,,130.2782,144.04207,106.21314
2016,102.43849,138.70866,208.72644,112.81681,111.11743,123.01493,109.77979,113.47555,111.67547,132.38333,162.58372,110.77388,108.86633,108.226524,152.52914,105.75589,113.60926,109.223335,102.02505,432.91263,104.47751,138.4936,150.48259,118.71284,99.66259,153.44743,136.62315,139.63281,110.22467,97.7451,122.88432,117.220566,111.68594,113.85418,133.85092,120.116516,126.42333,112.20175,107.09529,121.48317,108.03265,102.9419,100.27466,108.21537,107.72633,115.55925,102.54842,107.40112,121.37304,134.84486,123.57568,178.44196,106.296135,111.64031,221.02753,109.17757,120.84927,105.77258,111.51419,111.300835,112.076935,117.11273,214.52191,200.75159,140.12625,110.15088,120.29247,99.9393,105.60992,127.20966,110.27395,125.918,132.82751,106.16499,144.01524,111.82411,136.96567,154.05402,104.6977,308.8283,119.19898,119.84715,106.16075,107.39764,144.42789,115.491066,103.46282,157.55687,159.64743,146.9272,121.04486,101.456055,104.93208,110.89465,121.90995,127.81301,114.06995,160.62944,178.91988,107.921974,136.56657,135.42749,108.59946,109.5177,107.69611,134.4471,107.95481,144.35785,147.97203,132.70638,122.7801,109.43667,108.32294,108.85685,138.28322,110.72453,163.74103,148.29295,125.23217,120.92334,305.0312,115.14748,137.57689,106.95977,105.921906,183.88255,141.70006,109.52897,112.442314,165.78444,,108.64087,110.619995,112.12083,150.75255,120.522514,121.876305,116.87664,116.6747,136.33902,107.40795,107.6928,129.92987,110.74693,115.4031,112.44076,162.1974,135.41736,119.01106,411.91364,105.48017,112.64503,125.92607,148.69234,108.84397,109.56274,134.45557,1592.3848,162.34981,216.37202,108.17119,105.88885,104.61447,146.0422,114.14155,119.67567,454.91583,115.76048,112.60891,110.55095,148.56754,140.8568,112.70617,137.73405,128.79558,157.42479,,166.19823,158.52031,205.61224,164.5671,110.06701,185.13452,104.91559,2740.274,148.40733,108.051704,109.80106,,138.88036,169.78198,104.57356
2017,101.38514,145.61075,271.01978,115.0581,113.30292,124.20763,112.45017,115.68678,113.99974,149.50833,188.68253,113.12891,108.91343,109.83152,161.22646,107.93615,115.1847,110.88158,102.851585,459.0252,105.67655,142.40295,155.6688,124.24507,98.40634,161.05087,141.14304,145.47047,111.98483,98.26685,125.56654,119.08805,112.45198,114.58331,,120.65712,131.87762,111.93543,107.93536,123.45837,109.745605,,100.807884,110.867226,109.35246,116.21575,102.85223,108.633156,125.35353,142.3842,124.09141,231.09412,108.375374,115.45532,244.649,110.00078,124.8948,106.864456,112.16348,114.25245,114.94359,124.180855,241.0624,218.64731,151.38426,112.01366,121.187874,101.059875,106.569336,132.8381,112.37429,127.79906,138.05344,107.36399,159.3962,114.45002,142.18242,159.1812,105.07689,333.6733,119.41838,121.95696,106.42595,108.714905,150.75153,119.32987,103.96379,169.2833,172.42824,151.59259,124.57045,101.81676,105.66128,113.05081,124.55763,128.86807,118.999306,180.57903,225.08769,108.03449,147.08786,141.4509,112.64249,111.41323,110.852005,136.09827,108.7695,153.8425,160.71101,136.44534,130.1978,110.91583,110.22926,110.34205,144.60626,113.36004,170.78424,170.70477,128.05525,125.35759,340.24213,119.605064,146.03209,,108.88388,214.22734,147.15646,111.04206,114.55072,170.38834,,110.65158,112.37785,113.78945,156.91135,121.5778,125.52638,120.21135,118.32913,143.73138,109.63767,109.1667,134.61055,110.98235,115.8588,113.946365,168.17166,146.62929,118.0175,545.1744,106.87056,113.29472,126.54145,175.78632,109.94586,110.67384,138.66545,4583.7056,171.58798,263.96725,109.59033,107.40211,106.491776,155.12805,116.64355,123.09456,537.14307,113.981125,111.50321,111.28681,,141.64166,121.17836,140.32397,135.63315,174.9687,,175.03784,166.77878,235.29921,174.80003,112.41156,210.8233,107.174774,,153.63165,111.38459,111.72247,,146.08295,180.94908,105.508415
2018,105.06141,146.52248,324.21808,117.39155,116.77977,127.33795,113.80762,117.898026,116.277885,152.9,183.37169,115.45162,109.914536,111.97977,170.16425,110.97406,117.58937,113.394,104.309105,481.39032,105.96186,145.63843,161.37381,128.8096,99.415054,165.43785,145.71327,147.81569,114.5249,99.18696,128.62395,121.558876,112.903244,115.808044,,122.04803,136.15121,114.34377,109.29211,126.20052,112.58109,,102.254974,113.25031,111.24663,116.38772,103.86963,109.517006,129.82169,148.46399,123.81332,264.37506,110.190636,119.422745,278.4914,111.19299,129.99236,108.842316,113.84415,119.678375,117.57906,127.42849,259.88638,240.13513,161.25598,112.440796,122.47256,101.69212,107.42626,137.822,113.81587,130.87407,144.0551,108.97459,179.29109,117.71213,146.7299,165.45107,105.57194,393.78162,119.85717,125.228966,107.282745,109.95152,156.38457,124.65474,104.99209,179.71735,180.51479,153.93115,127.63374,102.39103,104.56544,114.71926,125.234146,131.4975,126.23088,223.12979,254.7322,110.12563,150.22824,148.17236,115.6815,113.115845,113.66149,140.18729,110.73161,158.52708,174.52289,136.26335,136.57664,112.53333,110.55945,111.61961,154.54408,116.32012,182.43898,177.3816,131.98315,129.38916,382.5008,120.66322,152.2992,,112.11512,240.13837,154.43665,112.93366,117.71786,177.89667,,112.42012,113.37724,114.98856,164.8794,122.50371,127.42077,126.59379,120.82553,150.01889,111.62535,110.25151,139.96214,110.765816,116.15519,119.216934,173.01218,146.17296,120.92775,890.22894,107.36322,113.79185,130.92165,203.96407,111.14463,111.96136,141.38307,8411.17,185.08955,,112.345474,109.26941,108.57213,162.59755,,127.65265,542.1975,118.853386,112.53769,112.47079,,145.376,127.27617,141.75328,145.54466,203.54541,,181.15446,171.14172,261.06885,188.09625,115.1573,247.76836,109.66567,,159.06964,113.98093,116.41198,,152.6711,194.51044,116.71221
2019,109.534355,149.89598,379.5976,119.04805,114.52466,129.17601,115.436615,119.79709,118.05798,156.89157,182.11234,117.11046,110.72004,108.359024,179.67982,114.418396,118.77211,116.21891,104.89614,508.3393,106.16008,148.31752,167.39786,134.09117,99.02682,169.9484,149.7537,151.78508,116.7573,99.5469,131.91357,125.08315,113.79615,118.64859,,124.74049,140.94785,118.43973,110.50161,128.84575,115.5332,,102.510994,116.47554,112.85487,120.25092,105.43247,110.34729,132.17224,151.36166,124.14268,288.57278,110.96144,122.14231,322.51984,112.33171,132.29724,110.04857,116.03433,122.62793,119.62271,133.61247,278.45175,262.87595,172.73044,112.71807,124.346725,101.94942,108.06883,142.9214,116.191475,134.64745,150.34436,109.815674,212.82532,121.642044,151.17667,171.62158,106.56204,550.92944,119.6187,129.00333,108.159935,110.6236,162.49153,125.604004,105.48427,189.30267,189.97311,155.67615,130.11313,100.5346,104.22083,115.15864,126.60151,135.86658,130.02461,283.2996,249.22443,110.71931,155.52888,155.8582,118.382095,115.087814,116.85699,144.04515,111.06756,166.19627,184.31453,136.56317,141.54253,113.395836,108.72608,113.45248,168.1827,116.7407,195.75897,182.35309,135.01889,129.91403,418.34433,121.46309,157.96837,,109.323685,267.50555,162.73961,115.908,120.26966,187.79868,,114.24091,113.933716,118.06564,182.32094,122.06871,130.29044,129.622,121.14859,155.91264,114.11178,110.62436,143.82104,112.51612,115.38085,123.78038,180.74933,151.06665,119.48509,1344.1927,109.25293,114.43799,133.06203,234.16095,111.228355,112.49054,143.99757,15749.188,199.37892,294.68222,115.33899,111.05107,110.50922,166.82187,,129.95946,614.9472,117.698204,113.29693,113.26565,,146.7699,128.77745,143.17159,155.32538,234.43713,,187.43016,176.04936,281.6586,202.92198,117.244194,283.75854,110.667,,163.51695,117.12967,117.55552,,158.93497,212.30876,414.6843
2020,,158.29298,464.13983,120.977684,112.143234,130.74089,116.15923,120.81165,119.68944,161.22147,195.44498,117.978004,114.066795,110.40127,189.90553,116.33197,116.019325,116.26368,103.793365,536.54266,106.288994,149.7128,172.77429,,100.94826,179.51541,152.58458,154.38084,117.594444,98.82431,135.93098,128.10944,116.54151,121.54078,,126.98005,144.5091,119.37142,111.17102,129.77975,,,101.85654,120.15768,113.01838,122.388275,106.71903,110.81153,137.16971,155.01726,123.72199,303.13107,110.60331,121.59935,388.1731,112.6581,128.86382,110.572945,116.67786,124.28679,120.80636,140.56361,305.98306,290.74506,182.97556,114.00307,130.27396,100.6771,107.26833,147.51552,117.34565,134.98535,155.55891,109.98569,261.34164,125.68877,154.07901,182.98882,106.214455,719.48157,120.305504,132.67725,107.53774,110.47126,170.9846,126.02264,105.4579,202.02032,200.24147,165.52333,133.93884,103.101494,103.00432,115.77737,129.26233,142.8013,240.36913,331.33508,252.8308,108.77528,165.10005,163.61697,119.80256,116.03149,117.112976,145.21394,111.85166,172.45518,192.05904,134.69257,146.3505,114.75667,109.2024,114.17692,,116.442245,203.0485,188.70616,138.24004,133.26686,454.42868,120.07999,161.4585,,112.492096,302.9394,168.73137,117.38288,121.81703,197.29445,,116.199646,113.47069,118.29968,200.07898,120.176315,132.89938,132.72406,121.41292,163.50821,117.96245,110.610596,146.3631,111.68875,112.449814,127.03713,186.86263,165.94733,123.51455,3538.6921,112.031395,114.24103,137.00539,265.64825,110.81504,112.340515,146.2663,20422.893,218.95659,397.49622,117.57304,110.99016,111.05885,,,131.52243,,122.95242,115.22217,112.307495,,147.49713,128.32707,144.02916,164.07664,263.22357,,193.59715,181.88245,289.3549,222.71988,118.6905,320.27182,109.97186,,168.78372,123.37192,115.71118,,164.07237,245.71143,2725.3127
2021,,166.41849,583.6758,123.4474,112.34502,140.13441,118.555595,124.27159,123.00085,171.94318,211.87123,120.85696,116.04419,114.43452,200.43704,120.168304,115.31587,119.64104,105.85018,587.30115,109.72813,150.81676,187.11743,,102.698105,192.70407,163.6332,160.9565,121.587006,99.399284,142.08127,129.36621,121.3887,124.30201,,129.15857,149.55977,119.36615,113.241196,132.02039,,,104.34804,124.771545,116.484276,123.8348,109.0977,112.86492,148.47661,166.21889,123.88685,318.9365,114.02442,127.257576,492.3569,115.13046,129.06465,112.38892,120.401375,125.63767,123.84872,154.01122,336.49292,327.37106,196.46149,116.55958,130.14746,101.90921,108.57648,153.80122,123.25149,137.10295,162.52933,112.79527,305.35556,132.11267,156.48277,192.37872,108.70023,1031.6575,127.5742,138.57375,109.12893,112.54125,181.00906,127.71902,105.211815,218.26573,212.47209,185.22894,137.85083,105.2188,104.23593,118.669876,133.68779,148.16438,612.35504,357.2309,260.08282,111.39754,176.68146,173.5121,125.41357,118.96351,120.9494,145.25237,113.41978,181.26146,203.222,135.42415,154.67667,118.464165,113.48925,115.88717,,119.249435,217.99072,200.79935,143.16852,138.63554,496.8275,123.05449,167.2983,,116.809395,354.29623,177.04715,120.52371,126.06099,205.43634,,120.77921,115.3795,122.26709,219.0789,122.13603,138.5764,137.93637,124.58481,170.83925,123.92548,112.01055,153.37094,113.07088,115.04118,133.45547,199.37207,165.2979,127.29816,16245.889,114.47404,116.88697,136.84724,297.19122,114.65691,114.155396,152.24142,22570.71,236.77478,632.4947,121.27612,113.11791,113.46128,,,144.37099,,122.00219,120.045616,113.68932,,152.95146,135.56537,146.99504,173.43942,314.80615,,200.74268,185.89218,316.4476,239.97603,124.26641,355.0189,111.70142,,171.88042,126.26287,119.33665,,171.65045,299.81897,5411.0024
2022,,189.23795,708.3214,131.7495,118.289444,152.2433,127.48411,132.46619,133.51357,195.7612,251.70488,132.45622,117.611694,130.78748,215.8646,138.58441,119.49693,126.347404,120.69127,676.62775,116.61564,153.45052,204.48212,155.64883,106.479706,203.57098,182.72194,169.94296,129.85832,102.217285,158.62503,131.91936,127.741615,132.068,,133.08945,164.7808,134.32515,122.222275,142.94476,,,113.10856,143.61226,124.489746,130.2492,112.24506,121.55164,161.55902,181.61993,128.18098,363.25482,123.59173,151.94333,659.21606,123.33179,134.6404,118.258286,126.91358,130.95372,133.66006,172.33572,441.66678,361.72223,219.08034,127.5054,136.37724,111.738625,111.37834,164.39064,130.78838,139.68236,177.30266,124.95526,409.12738,151.41188,163.06985,205.26624,117.21087,1480.3094,133.94623,150.0875,113.94329,121.77109,199.74272,133.12045,107.83969,251.0664,228.74716,211.0182,145.21718,110.84376,107.01713,124.709595,139.00945,182.17732,1660.7405,384.35538,271.81335,118.50263,264.52942,187.86469,150.12636,126.501045,141.88608,146.7703,120.97018,233.3511,219.8061,138.58379,166.89037,135.29167,124.40859,123.01858,,134.79993,251.01843,221.44032,156.80571,153.57181,600.9326,127.21213,177.47217,,121.74602,421.0711,195.57944,132.57755,133.3273,221.19373,,129.44177,118.27108,136.42624,262.61835,125.62869,150.12495,145.96587,139.97435,179.81384,141.80725,120.78399,168.34848,117.30111,120.7878,151.8663,226.77312,194.53778,130.4476,38796.56,125.57438,124.05325,144.39865,378.05188,122.91062,120.23468,170.48225,21061.336,279.40756,964.213,136.76811,123.110405,122.957184,,,148.16222,,129.0637,129.61034,111.85815,,163.66618,150.43874,155.56248,187.8461,542.4388,,209.47552,199.26859,380.31824,261.82434,134.21121,395.65662,118.023834,,177.30585,134.69635,132.41818,,183.73442,332.7787,11076.602
2023,,180.4484,804.9655,138.01859,120.21367,155.25836,133.94391,139.88034,143.94649,212.95966,319.5179,137.81938,120.832726,131.75911,237.19957,151.67072,119.5861,130.20468,128.06056,710.4632,121.73488,157.40477,213.87514,170.89008,106.85991,212.1807,191.98158,175.0058,134.89554,104.40003,170.65147,132.22916,133.32356,141.81833,,138.8146,184.11932,145.5732,126.77429,143.69551,,,117.11412,158.92313,131.89244,132.19652,117.95472,125.569145,169.29062,198.55086,131.02107,486.3429,127.957436,165.86017,858.42346,131.04082,137.79648,124.02734,,135.70604,142.74089,176.62302,609.9726,389.95456,256.2675,136.56111,140.27695,115.610146,114.38123,174.59367,134.47806,142.61095,189.11678,134.87831,559.7415,177.34113,169.05353,216.86203,124.59448,2140.2195,139.78409,163.1996,118.75765,128.6173,212.67435,135.89584,111.36404,288.03592,246.29526,233.70958,148.30663,121.13346,110.823845,129.19597,144.07239,239.07155,5336.6504,423.15393,278.26395,123.326416,308.28568,199.77948,163.81386,131.23396,154.56793,147.46948,128.33864,264.65985,241.51048,142.64078,176.116,147.9575,126.96992,129.28511,,146.3722,276.99277,237.22232,164.57237,164.4032,773.9396,130.37827,187.90742,,126.25181,524.90533,211.98396,137.6664,140.6841,236.9336,,136.86287,119.39558,143.1716,343.42108,127.496056,159.81644,154.69174,157.91902,183.94722,158.15608,125.991325,176.14642,124.18798,124.44483,167.65613,240.075,233.03592,133.48323,,133.03284,130.04965,152.89775,558.1667,127.88303,127.3669,191.57416,21563.186,338.80658,1461.6246,151.17245,132.27829,133.46834,,,146.6283,,143.04951,136.72502,121.34154,,177.44745,159.9933,162.76395,205.37025,834.59314,,217.43399,209.93135,429.1854,277.1911,139.7358,435.05054,123.411125,,183.07341,149.75877,142.9079,,194.89674,369.0001,
2024,,168.53667,1032.2917,141.0769,122.213264,155.67679,142.24692,144.30281,148.17552,217.6707,384.10043,142.15173,122.23551,137.2809,262.0243,155.38136,120.68586,130.73743,130.22751,751.56573,125.739426,165.43204,223.21605,170.13797,106.44457,218.03967,197.3923,177.59122,138.10818,105.50912,177.98546,132.51758,137.92393,148.2474,,143.10597,196.28793,152.92744,128.1031,143.10225,,,119.22244,162.79341,134.86859,134.94165,120.98524,127.292206,174.88098,206.58446,133.04839,623.8349,131.5072,171.69937,1039.0164,133.09251,144.013,126.506714,,137.29803,147.41077,178.58304,749.3411,421.63113,285.8947,141.7034,144.375,118.77959,115.62359,179.60439,138.38324,145.07771,197.8279,138.8869,710.5866,183.90932,172.74144,227.60327,127.22772,2834.8462,122.59486,172.75793,122.40922,129.8808,224.18416,138.01118,114.41378,313.49667,257.3534,,149.505,124.107834,,132.19556,148.2484,294.37015,7751.114,457.91592,284.18027,123.19041,306.96204,211.9769,164.98634,133.92575,156.52444,,129.6031,277.03992,,144.63747,184.43265,153.12083,131.04108,131.41934,,151.25626,294.1861,246.89758,168.67293,170.32915,1022.9906,132.76953,195.8729,,137.70476,699.3949,221.78767,142.27483,145.10904,248.03415,,140.8631,120.1043,145.49019,386.80386,128.3799,163.02509,159.66138,161.44334,185.05533,164.14111,129.03545,182.90234,190.83861,126.02198,177.24841,260.32498,237.16135,135.73633,,134.10309,133.1572,159.50574,717.9907,128.97487,128.949,200.52168,41280.74,387.43185,1698.8406,155.3412,134.87839,137.25325,,,147.08537,,155.78021,140.63893,122.99883,,181.10791,165.08691,163.62152,220.17052,1322.8839,,224.08083,216.90817,457.09097,290.63248,143.85733,476.93832,127.888115,,189.70267,,146.0125,,203.39648,424.29706,
