Date,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CIS,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1995,-0.29264313,,11.222449,14.024496,3.8829594,2.0221522,-4.1099358,8.743158,,-6.247651,2.7353323,2.5109131,-12.81343,-13.269985,2.1705503,3.8266835,3.0403254,3.1858938,3.3211868,1.2311327,2.664157,16.275671,-10.108852,-1.7584296,3.816873,2.719496,2.6320562,1.8508779,-1.1251771,8.345746,4.258812,4.315231,1.6252812,-0.18835081,7.6676292,9.83296,3.0271852,0.107723325,-3.3948112,1.0989958,3.2125134,1.8268604,12.060184,1.6775398,2.0882642,,,6.4155383,6.286555,1.2075149,,3.0427275,2.502628,3.737961,1.6747452,0.3265366,2.463571,-2.796918,2.304957,6.40966,2.575327,3.8373094,1.9899021,1.9329176,,5.8931575,2.3109336,2.2607837,6.525214,1.6840272,1.7250395,-2.0773914,1.797525,13.141486,1.623825,1.4107174,3.1709964,2.2082832,,4.6760736,0.36650786,3.221829,7.497786,7.822924,1.6309175,6.435419,3.796824,5.4307027,9.073771,1.273468,-1.2440531,-0.42504632,3.7960668,2.8852024,1.329344,1.9392929,2.3905196,-6.481288,1.4837375,-6.365031,1.3541206,1.2178947,4.0137544,8.517153,3.7887013,4.421615,4.542384,-5.1150784,-3.9103522,0.15686516,4.8228498,3.7684164,2.0348926,4.0882006,0.017300127,0.47769636,0.14086328,,-6.8509374,1.3611844,-0.94776523,-1.486726,10.420537,-7.5704937,6.9712157,-1.40507,-1.2423258,5.6037116,5.5669503,,4.6767526,,-3.8064165,6.848085,3.3947763,16.898756,7.0731587,0.92465305,3.4207838,-0.8784045,-2.6729476,3.7764156,2.6079733,3.6163454,1.0127933,-8.17712,3.1997423,3.0809066,,,1.5668916,1.9722855,-0.30276954,5.3494196,2.3606396,8.158931,-6.7281632,7.7832756,3.587664,3.9223733,4.2946644,2.427066,-1.904764,-0.5605014,6.4486594,-4.122772,61.873535,-3.7583933,3.2216663,2.7982504,3.9685678,6.924447,-8.133465,3.8615837,,0.30475068,,,0.36446294,-1.6831702,5.534215,4.084714,3.5494967,4.9097986,,-0.98145986,4.037551,,-3.127822,3.2518308,6.5883307,-14.230487,-8.850498,3.7746892,6.1656265,3.2626379,0.7561639,6.1269794,-5.751723,0.3684472,8.51809,-11.502474,-1.9607177,1.4689292,-2.8644707,7.643676,1.7566743,,7.722838,-1.3063637,5.810824,1.9393249,1.8560495,0.44410348,-0.7678516
1996,-2.7338643,,9.768938,8.005514,4.531978,-0.8365707,4.2080503,6.7967944,,4.42574,2.6107528,2.0778487,0.2802139,-8.0635,1.1236503,1.6298602,8.209981,2.6295445,5.7493696,1.4041607,2.5877,47.84542,3.146686,-1.8571912,2.1081688,2.4481177,0.6729688,3.8793519,-2.4006426,5.4122453,3.2749972,-6.456358,0.6315309,0.028540643,5.612431,8.829514,3.6360376,1.4475467,-2.9076517,1.4377152,0.21394119,-2.9768858,9.390286,-0.9973957,7.478225,,,-0.3523818,4.2898874,0.74609864,,3.191843,2.3150811,4.0514264,2.0818498,-0.16694295,2.8343453,3.9615047,2.180924,6.5027823,8.776857,3.3231616,4.142482,1.035285,,-3.602139,1.0342766,2.3211253,15.312836,2.1876194,1.5470699,-0.6903607,9.298192,60.34109,0.9366908,3.7242312,1.3480101,0.32603237,,7.652032,-0.26795408,-0.96445924,7.574334,2.181455,0.2733275,6.058596,6.9017525,5.422261,6.5333114,5.2076654,7.533083,4.0040736,3.1060588,1.3171062,-1.0756922,-1.2466681,2.9001412,2.4254448,1.3190063,5.5116105,-1.7769353,-1.7323017,4.482682,6.8676243,-2.2284524,4.464344,9.243625,8.950523,0.48458332,1.3982751,6.0199647,1.8233929,4.4737797,5.8285527,0.027252339,3.4587562,-1.8098918,,10.626177,0.38662943,-5.688418,-1.080187,5.51603,4.391273,-11.239006,0.48027077,4.7730494,3.0982437,5.087303,,0.67127955,,7.1255145,3.746998,4.5134325,5.221492,7.261941,0.4372412,-1.8306899,-3.191256,1.5072316,4.3872757,2.9444983,4.496893,3.0291152,-12.015303,1.9849614,1.3070457,,,2.0580666,1.8388083,-7.651934,0.88374585,3.449579,7.5296674,3.9492433,6.013198,1.1723027,3.1158051,-0.76075447,-3.217749,-2.1535153,1.474827,4.2075224,-3.6149755,-4.6422887,-0.7417871,3.52821,-0.44318202,3.1909852,-1.2833431,1.268436,0.062055472,,4.1920295,6.249633,,-0.031814333,-1.1229713,5.8951883,2.977996,1.5430897,1.806003,,8.395845,6.890889,,-2.2139838,4.8652086,4.202878,-18.31943,4.882812,5.0612946,0.04300897,6.66021,5.610853,5.7735386,-6.585476,2.6516898,6.1650233,-9.227956,5.022001,2.572464,-0.19181664,1.2234424,-2.2601583,,7.6862264,0.06777714,6.26588,1.1712306,2.9559698,3.6434343,8.543226
1997,2.9783967,,3.6929102,-11.1576605,7.860679,-0.2518325,6.805821,4.353753,,3.3322318,2.7949257,2.0301523,4.784282,-1.5824775,3.542803,2.658916,3.6110225,2.5710237,-13.590922,0.4115295,-0.22258447,31.779013,11.863953,0.8144249,3.967294,3.0760605,1.8692443,4.6969924,3.883352,3.504183,5.8600273,2.4455347,3.2489748,2.015283,5.964964,8.174847,5.5159006,1.7921401,-7.121637,-2.7265532,1.5957891,2.2538986,9.265502,3.1197777,2.44769,,,1.1962223,-0.48866,1.7058991,,2.349304,2.740639,7.0186214,-0.7670686,2.4186008,3.3284645,6.7218137,3.1540537,14.347216,-0.119280614,6.081768,-3.2055292,2.1619358,,-6.3662558,3.10493,4.654759,14.123244,1.7468204,3.0420647,1.9635742,4.4888678,140.49059,3.0931027,4.3083634,1.2877319,1.7282267,,5.941209,4.228393,1.7124187,6.6871815,0.78589284,3.1855464,3.0109076,7.3160214,2.0237448,9.913983,0.14269505,17.54627,4.908674,1.05577,1.8718097,-2.0478258,0.5699318,0.74090594,4.06307,-2.233663,8.324177,-2.9119918,-0.6553024,5.46862,5.17963,-0.81907076,4.6663446,-0.7559723,90.83227,3.6079648,-2.0824819,6.5419316,4.4043026,2.884044,9.10266,4.1066384,10.265098,-0.8051016,,-3.0584805,1.5166174,2.0236874,0.37255508,6.227609,5.4105353,-7.3649044,2.236721,2.473612,4.4634104,4.3126206,,2.434974,,8.796915,-6.1584697,4.372417,1.7306596,4.686114,1.5572579,-0.19596072,-1.7881826,0.29213187,2.2459905,3.7132215,4.715277,2.8878682,-9.078615,0.74837923,4.397842,,,2.44846,-1.8025411,5.564955,4.5263643,2.7405598,-0.26485282,-7.2666974,6.2893114,3.9099388,3.935798,1.9189166,9.6462345,-1.7060565,24.938854,-4.5747304,1.5677042,-1.5128716,-1.2367563,15.58996,0.64268976,4.739927,-3.7020345,-7.083147,2.444593,,-2.3115914,9.272218,,-0.42859945,3.520969,5.291261,5.312841,3.0058708,1.3827096,,10.884796,2.3028455,,2.0685384,10.8148775,-4.041961,0.4666658,-12.889582,1.1763426,-0.9944865,7.1187286,4.0213985,6.034109,9.324559,1.4590279,2.0969641,-2.1611109,7.974493,3.1971657,3.397977,3.4850245,4.211607,,6.5923996,2.6750212,-0.19325314,1.9296963,1.3781959,1.195242,0.77084154
1998,-0.48715955,,1.2453318,8.993807,2.118368,-7.0642953,2.6365407,8.567105,,2.7657237,3.625182,3.3793812,8.960887,2.76803,1.7443479,0.8048306,4.3823156,3.2099524,4.4840236,2.0652716,3.2345436,14.587985,8.889364,0.3253813,3.1084006,3.1912198,-1.1436039,3.7110732,-8.761956,3.9167795,-1.7571098,1.8978014,3.0342376,2.724285,2.835463,6.89019,0.40481544,1.9887545,-4.260881,1.4815536,-1.2158753,-0.44670793,10.72994,4.857249,-0.17467807,,,4.817749,-0.2987332,2.0807016,,4.03695,1.9553659,4.955956,3.439505,1.4116455,3.2938912,0.4524076,3.8712182,5.3469024,-6.442886,5.174689,0.05336654,3.0699701,,2.5679417,0.8905803,3.1017752,5.684291,2.184415,1.7125577,0.6363965,-23.877851,19.031498,2.8652616,10.998704,7.5659,2.3412387,,-1.8517745,-6.6650906,0.8822352,2.3145115,0.29396176,4.0900226,-14.489151,12.037096,4.1484947,7.6375084,0.68737125,30.825438,6.219816,1.7580676,1.7750843,-3.1664293,0.6584421,-1.5382441,0.57927835,0.47881112,0.56733555,0.45213988,2.6011188,-1.7759534,-5.8118196,0.47968987,2.0608065,1.8589226,17.668983,-4.979345,4.837957,6.2776227,2.7402375,1.0335882,8.244265,5.3558383,7.5594344,-5.7007966,,5.619102,2.8488927,-6.50443,0.57233703,5.51761,4.4585266,-1.5891002,2.8301008,4.881502,4.444567,4.5529976,5.2207503,1.9142708,,7.883878,0.14694491,4.9625196,1.6731132,-9.607038,0.69961655,-5.229458,6.313036,-0.06485321,2.13844,4.0044694,2.059203,1.0113676,-11.796625,-0.0325316,-1.4963373,,,1.383303,-0.24273227,6.2444153,-2.187053,-2.9847496,-0.29066435,-7.0940437,4.5842123,4.925887,4.279611,-2.088785,11.4495735,0.086531796,5.463651,-1.826824,-5.1431155,4.461546,-0.96631724,1.8044093,3.4529064,-5.457987,-1.5115395,0.7882231,2.020334,6.128726,2.2619298,5.7712793,,1.1680437,0.21131082,3.6869478,3.2888718,4.1878724,1.2940847,,0.48296762,4.0659885,,3.3347142,-5.031007,-8.832169,4.689352,5.3084793,-4.6353583,1.5722063,7.7623677,3.4615982,0.9879483,14.8778925,1.020639,1.8313228,-1.107181,4.00473,3.27223,2.675236,4.054327,-1.7017344,,4.257662,-0.915192,1.419167,2.7190468,-0.7111212,-2.9631357,0.89331496
1999,-0.12596573,,-1.1307988,12.963927,3.579455,-4.2053924,-4.493067,4.640952,,1.9423519,3.8849685,3.5602381,6.461584,-3.3538203,3.305681,2.1324003,4.293848,2.7006924,-7.881073,1.5879823,5.7207184,8.435742,3.8663788,5.7222133,2.5623376,-1.3111806,-0.9848003,0.30369765,1.9673266,5.5476646,7.3230824,0.8047798,4.289837,1.1790057,-1.5203581,6.8081875,-2.076809,1.7751131,-7.4316587,-5.1779633,-5.854881,0.12406447,9.545039,2.075981,5.828937,,,3.8295984,1.4819978,2.0641267,,0.7241957,2.6271636,4.252341,1.7769424,-6.4169273,3.7140367,-1.4491761,3.9865289,-0.7178247,1.9271724,4.1472573,7.5482783,2.8672857,,1.0993985,-11.224297,2.715293,5.0055847,1.8822327,1.5118079,3.484665,14.620721,20.816109,2.2658725,6.1792097,1.3778844,1.2668325,,2.8393443,1.5322875,-3.31063,-0.4194031,0.8308485,3.3784742,-0.7126067,12.287679,6.795042,9.290878,0.560169,13.838701,2.7844748,0.70009106,1.6608899,0.26501915,1.1918064,-0.5157406,3.9751954,-0.60325754,2.1266358,10.798205,-5.5342994,1.8243663,10.67745,-4.6695437,5.447516,-2.2553682,15.202396,-0.7435024,1.3438306,8.515971,2.3806126,0.21596149,-0.39280695,6.723967,3.6587217,-3.523663,,0.19352727,2.8447545,-3.2164133,1.354572,4.3810053,1.1251167,-2.2879238,3.8414738,2.802753,4.100969,9.632421,-9.15167,1.627007,,9.332531,0.93840194,1.3147486,0.6645783,3.6358893,0.83079654,-1.1683718,-3.594201,-2.032561,5.515715,4.346586,1.3754869,2.487321,-6.467322,4.8254375,-1.0566769,,,2.1584365,0.8766237,3.1476338,-0.24305451,0.73833126,-7.286903,-1.6278262,4.707878,4.8633175,3.3205097,-3.398834,5.548783,0.29539117,-1.1574355,-0.22015056,6.729503,3.503655,-4.164963,0.52455574,3.7937422,4.8768916,-3.1276555,-2.484549,1.5899063,7.6727967,3.0639863,-10.000318,,1.2831776,-3.4082546,-0.57477957,5.19284,4.1199045,1.8393499,,-0.1094377,-5.976182,,-4.1114864,-0.37438428,3.2690566,3.1654997,14.38215,-27.113647,1.6428089,7.6564655,4.7992835,-4.547473,-2.0303435,2.0999494,4.609036,0.6053361,-1.9668839,3.5919805,2.8465548,2.5417936,-7.7882395,,3.416948,-1.7212836,1.4088761,0.5939637,1.2902071,1.882473,-2.4100022
2000,6.5192237,,-0.3029283,8.149968,3.5677657,3.6319327,-1.9068414,4.130759,,4.4370847,2.7389295,2.9416847,10.19103,-2.895428,3.4654782,2.6504314,-1.1071066,3.3867135,5.105056,2.5596468,2.7909055,4.667607,6.2996364,8.632715,8.560551,0.7626475,2.9622204,4.6281347,1.2515924,0.88159657,-0.16377272,-5.1340146,4.1639485,3.3761575,3.7236187,7.73418,-2.9878922,1.1344279,-9.849659,3.5317917,1.2527022,8.740015,12.571038,1.8735574,5.563154,,,4.844156,4.3027396,2.738012,,2.8764856,3.3779073,2.969557,2.3572643,-0.64822537,4.096091,-4.6183715,4.7313004,9.556422,2.868066,5.534414,-2.7615428,3.4286902,,4.4933276,-4.3871746,3.9694858,3.8401802,1.1270611,0.51219475,2.6502147,-0.9086414,12.151634,3.7127297,4.181222,6.939567,1.17642,,-1.4088125,6.7184258,4.3991513,3.965766,-0.9747371,4.6809464,3.4278636,4.0905523,1.9076301,7.9548063,4.2945166,13.030161,3.557391,5.750564,3.8350472,0.18120919,2.1073468,2.592891,9.479627,-2.386107,4.196106,8.258328,4.9514346,8.469309,8.15269,1.7659644,4.0372653,-0.39180672,23.940924,1.9793085,-1.1585275,1.879548,4.0862746,3.84035,4.1486177,5.510409,6.8661985,4.9607363,,1.1192344,3.7661548,2.3155856,1.194502,2.149408,3.421405,1.4360687,4.074051,-2.9301558,18.911491,12.482374,3.2791193,-0.18739104,,-1.4300275,-6.555625,7.144716,-0.8308282,6.336036,1.0862486,0.008204832,-4.5750422,2.2446141,2.6794417,3.4774778,2.650531,4.37721,-6.682144,2.2673957,4.8326488,,,3.1257782,1.356198,2.1823022,1.104335,1.9282798,-4.010656,-5.8006988,5.7550225,2.9867516,3.0890532,-4.1858087,-10.862593,1.6379002,2.5865974,2.593928,10.463709,7.4998713,0.15049255,3.3713298,1.413357,7.165988,-16.217142,4.107498,0.62653536,0.88302577,2.9094517,6.3945065,,-0.65084594,0.016412852,0.92576176,3.1919413,4.4632387,0.72128403,,3.3267145,-1.8042152,,-4.249502,-3.4813774,3.2802348,7.0080895,3.3860703,77.08957,3.1164782,6.491015,3.5414598,5.5700746,-1.4685421,1.5994266,-0.050611272,6.7970653,-2.2959738,2.9258626,2.532003,1.4788013,1.7418027,,5.5879297,3.5178018,4.2774506,2.964011,3.2512705,1.0179398,-3.944443
2001,3.2124057,-10.119484,0.76918465,9.890194,7.845168,-4.8645773,-5.452639,9.917355,,-5.9999213,0.72350967,0.92988807,9.051822,-0.4696198,0.7524677,2.1645243,3.4097576,3.3402789,5.9111605,-1.1873536,1.373534,1.9413443,5.263892,1.7897747,6.673039,-0.017100457,0.07700052,-2.500146,-0.64060557,4.880427,-1.7911431,2.1707182,0.7745194,0.9349497,1.9687518,7.5287275,-4.7370696,1.6199241,-5.1521416,-0.041524213,0.09207258,0.24967077,0.6822762,1.6529318,2.860747,3.007946,,2.8381293,3.3046272,1.4657063,,0.26250488,0.58895975,0.87018317,1.5951781,2.4182076,1.3595521,5.6957116,3.200317,6.5573196,5.0653043,2.406829,0.95706445,1.1593271,,1.875734,-0.5177625,2.178659,6.4457855,1.2669244,2.3094707,2.974418,2.5817056,53.235687,4.107765,-2.5102103,0.9205686,0.008564248,,2.327017,-0.17749038,-0.016196053,7.15593,-2.143184,4.300997,2.2148135,4.274001,2.8813465,3.6424701,0.823553,-1.3584756,2.64,-2.0581014,1.9439999,0.70478594,3.1268237,0.14451168,12.9575,0.5755767,4.326757,5.7256665,-4.9904323,4.0735145,4.0510063,-2.4521415,4.0224967,2.1275802,-0.056774337,-3.555696,-4.3852134,-2.374881,-3.0890472,3.7199636,7.36519,1.8545752,7.8444195,2.1056406,,6.224629,2.2129288,6.3375325,2.7659051,-5.534039,-1.9162966,6.0578375,-3.473683,11.958506,-1.4993032,10.175612,0.6938674,1.698585,,10.367448,-3.2184033,2.534263,-7.2464056,-1.8694773,-0.91426134,,3.5695918,3.0792673,1.6415719,1.5541042,1.5519276,3.1185105,-6.411328,2.8033986,3.341353,,,0.6802417,0.7932392,-0.99598926,-0.7488372,0.8008104,5.5428557,-3.4579573,1.261676,6.086049,1.2272632,-2.4936929,-11.599069,-1.8767049,-1.1495556,6.6967225,5.546718,7.526799,-4.740971,3.5151587,1.8117687,-3.703666,-9.730561,-11.7161,0.46220478,4.2402835,2.9209163,6.9622793,,1.4048896,2.07621,3.113699,2.6668584,1.0890081,0.12696384,,-2.3566134,-1.4028432,,7.9544573,-1.8005129,2.3987317,7.483377,2.2742913,6.7308397,0.89210266,3.7132862,2.6947331,-6.915473,-0.43813896,3.2505796,2.0147376,9.796576,-4.08039,-0.03873193,2.9049647,1.7876749,1.518341,,5.082401,-5.7996087,6.5218196,0.71406,1.821084,2.179818,0.7630689
2002,-1.6280992,22.020191,9.857802,4.942623,3.5182848,-3.6045065,-11.842314,13.624527,,-0.23573673,2.8034797,0.9863117,8.625351,1.542047,1.2519943,1.5096402,1.177369,2.2428606,8.195216,-3.812875,1.5348629,4.8126745,5.7160826,2.2559059,-1.9137857,0.7857665,1.7820431,0.12998009,1.8968768,8.035595,4.0932083,1.3769057,1.8879648,-0.8262806,2.0699189,8.513909,-5.2117395,1.7129598,-0.15093808,2.1400864,0.93960863,0.1824157,3.7290726,1.7229599,1.1227813,0.27429336,,2.5410645,1.7094696,-0.39591375,,-3.1994057,0.13609648,2.929021,4.0070505,3.109354,0.25869626,-0.4768578,1.3141412,7.6125,-1.5288589,1.4411541,2.1833327,0.335619,,0.47278202,-2.8850124,1.3656329,6.424653,1.6652639,3.5387046,-5.812879,1.4001404,12.258597,4.3001065,3.039429,-1.3491299,1.4864762,,1.2418841,1.207518,1.0499116,5.741059,-0.72937465,5.028711,3.0923092,5.1019225,1.9407055,4.1297565,7.1900096,-11.0582695,-0.33407748,-2.1253111,0.07173743,1.3727314,3.5767648,-0.19039202,9.231058,-2.5673628,-0.9314861,4.6386237,-0.67384094,0.7972188,7.104333,0.4212409,4.230976,1.9961503,1.0993892,-2.8426778,-0.45575827,-2.4631145,2.8865392,1.0356,7.5799975,2.1496108,8.923681,7.792949,,2.3348606,1.1043972,8.0499325,-14.9882,5.4847245,-1.6606306,3.0271754,2.2334566,-0.047718335,1.9780259,10.9072275,1.4963732,3.395456,,7.235404,-0.8357519,0.91191024,-0.76007295,2.8726256,2.9633136,,1.277955,12.210386,-0.460686,-0.3920371,0.8323087,-1.3907436,-9.542761,2.9101305,-1.927096,,,0.9980091,0.11098103,0.5497282,4.202936,1.6344095,4.203071,-3.454936,1.9484049,0.78642434,0.22054324,-1.4207324,-14.696224,-0.6507906,2.1666892,7.6558695,5.18275,11.668244,-5.509627,3.0464084,-2.3528666,2.9792297,-4.6149797,19.430674,1.2578312,-0.95900285,3.6680346,6.589375,,0.91479266,0.7315831,4.455219,3.15468,1.9453617,3.5547655,,-1.8348069,1.4732819,,4.777309,1.2202133,5.13275,8.691576,-1.7199368,-13.804141,3.8400912,7.4145336,0.28776088,5.171808,9.102695,4.363687,5.3803906,6.2692647,-7.861902,0.76123685,2.7057598,5.485251,-10.488746,,5.237177,-7.537105,4.904547,0.8975567,2.7229292,1.3381948,-9.766459
2003,-0.03383944,2.3456717,-0.5456775,5.728106,4.0327077,2.6855633,7.7183905,14.619701,1.1267898,4.916228,1.9118125,0.6500683,9.376461,-4.295388,0.61585253,0.3369765,4.492947,3.2263248,6.074062,-1.2065719,-2.442849,4.1027617,7.794918,6.4358587,3.0062535,1.0051584,-0.04583283,1.5496091,1.6297181,5.5461874,2.800974,-7.6341662,0.8950186,-0.7713331,3.6330154,9.434442,-7.071018,2.6158187,2.53825,-1.9656483,2.3628294,0.15514664,2.781691,2.727287,3.4967618,-1.7586817,,1.383619,3.3304064,-0.5849837,,5.5517554,0.16825199,-2.7596457,5.0933323,1.0854169,1.0535824,-6.59492,1.0944116,8.273724,-5.0728865,1.7688352,0.039650228,0.2578668,,1.7195636,-0.5053263,2.6731434,11.80961,2.3976066,-0.9966485,4.030269,-2.5163314,7.247865,5.5446467,8.981417,4.142983,0.27655047,0.37101254,-0.5604765,3.259932,1.8985043,5.5383215,1.6820035,4.2369194,3.402446,4.948814,6.0058,1.3493863,7.441801,-38.53822,1.4377962,-0.36618847,-0.47276726,3.039978,1.8802373,1.318092,8.670445,-0.19479801,5.9139185,8.629744,-3.5726984,-4.257944,2.61404,14.550797,4.446459,1.8127835,-30.699352,10.783873,3.4105394,-3.0454042,5.1662526,5.066495,11.453542,1.3798934,9.482072,10.331826,,4.7975926,1.2374161,6.9006114,6.614147,11.879735,-0.21945015,-1.9696188,2.0928226,5.7047696,3.0144687,12.783945,2.0744138,5.6523085,2.4245467,4.817431,4.509219,5.1616707,3.0925484,3.3146675,2.745128,,-1.4049263,4.4283347,1.3195536,-0.37333125,0.35456744,2.4892635,0.5139587,2.6814349,-3.2975945,,,1.7870013,2.9492257,3.1047425,3.0611768,3.0244768,-3.991229,-1.1723145,3.5932655,-0.009183946,-1.301742,3.045575,11.139173,0.5595353,-0.9427471,3.0819638,7.7879677,-0.019686844,3.6978316,3.476626,3.0828042,6.1012754,4.584969,5.1223755,1.3627566,2.5597718,3.7298968,4.8314114,,5.551388,4.229684,4.9257393,3.1328266,1.5025567,3.1732986,,-4.8161783,4.6817417,,10.227988,4.05046,6.1949363,8.884446,1.2645423,-6.206341,-0.513275,13.868403,3.6616058,4.5424542,-5.058188,3.8934426,3.1631405,10.337484,0.7340391,1.9158825,2.9707122,6.8855934,-9.383511,-0.39240903,5.835561,1.7515974,4.668494,0.74327844,1.9282249,3.676859,-17.976763
2004,5.0269117,-2.1482122,7.0327725,5.7071233,1.0954,3.7155106,7.9295173,11.1144905,0.68022054,4.6451945,3.115857,1.9308969,8.301538,0.99772114,3.1239312,1.28078,1.2436097,3.816357,7.3174043,-0.7105827,-0.3539313,7.289052,12.212618,1.7309933,2.0448337,2.4350116,4.571694,0.8341587,-1.6751053,3.0751066,0.9206921,3.7262518,2.1358156,1.998132,5.60292,9.479239,0.71292585,4.1478205,3.6412017,-0.00013634948,3.7971587,0.0055420985,8.820787,2.9006753,5.494102,-1.5053402,,3.630805,4.7044683,1.1843327,,3.918904,2.5110874,1.1853838,3.0508616,4.9766254,1.9652468,-2.6238904,1.3505869,7.44109,10.221815,3.7038374,4.3269243,2.1173654,,-2.7684162,-2.0910885,1.8766323,6.44985,2.83983,0.17259356,4.164564,-1.1338503,30.016298,5.1174693,-1.0464127,6.630382,0.8705162,6.0562687,1.654336,7.855573,3.6157026,4.141421,-2.9830105,5.1958127,3.7043674,4.2079787,6.099965,4.8534565,2.1283789,49.073853,6.8601055,2.8143692,0.72124255,0.7321384,5.9788857,2.1517234,8.889308,1.8911351,5.7393785,7.85639,-2.5846856,3.6842341,4.7812862,7.816138,4.8183155,4.9683394,1.4054,2.3257694,6.442521,1.9383966,4.730721,2.4110358,7.704785,2.7608862,9.918173,23.539707,,3.2071347,2.6829915,7.666087,2.231917,4.195165,2.1610622,-0.7006443,5.013574,-1.6757901,-0.26494375,12.595754,4.2411547,9.388881,-0.8299326,5.762295,2.300585,3.6778092,2.7289505,4.343213,10.84641,,-3.1833377,6.2652736,4.074907,1.6624435,3.4017463,3.3632479,-4.324338,2.5524287,0.25257567,,,3.1490066,5.202456,6.134422,3.9343288,4.5182953,3.094716,-0.5910088,5.152305,8.726426,1.54562,2.8651035,18.848448,-0.6152662,14.8021555,11.0591135,7.632491,4.6451187,3.7559402,2.3850107,2.2166023,8.572206,5.7645125,2.9393704,0.78738385,-1.1795679,3.2363708,6.936089,,0.9833516,6.9146914,5.4109597,4.479065,3.7705982,3.000235,,-2.4900084,4.2935987,,27.807314,-3.4877179,5.341162,8.156356,3.0048864,-0.9179518,-2.5342832,7.4147863,5.2479477,8.577988,-3.4773932,4.631631,3.6511776,12.577394,4.94141,2.891111,6.135923,4.39705,16.274204,3.3230312,6.4987874,1.4775736,2.6339507,0.9667671,3.5065413,3.684949,-6.824979
