Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
2001,26.652435,0.05270568,0.94991744,7.329912,1.0230986,7.953851,27.236565,3.5916946,1.1453632,4.864015,18.475372,8.72464,3.4435568,0.030927436,12.254971,0.22685939,4.688696,0.08627176,0.22706799,6.195067,28.114794,5.934427,3.173342,5.433952,1.7995999,8.525474,0.9988651,1.9634919,4.968231,15.567929,0.7608272,2.2468498,0.06263251,17.888384,6.239151,3.374068,2.9158025,0.42079952,0.3633318,0.031601254,1.2766243,3.3616881,1.4316099,0.19417383,0.75620246,1.4134787,2.2147021,35.102985,7.235596,12.426234,11.1706505,0.47503537,1.609394,10.428804,2.1954088,2.7716517,1.8130531,1.7100209,0.27565488,7.5598087,11.43219,0.06137175,12.051149,1.181649,6.8515906,16.473824,1.4671911,4.948112,9.748509,0.88486975,0.29596046,0.18277176,0.20096546,0.11910431,4.127144,9.716891,1.7981074,10.957631,0.85495013,2.281361,5.58021,0.83825123,4.8304214,0.17399567,5.8846827,1.4469659,0.92821974,12.324086,5.7805405,3.8230362,10.0520525,10.067699,8.195995,4.030026,2.8386617,9.817633,8.909383,0.29342556,0.7604043,0.17656456,0.40553403,3.841258,9.685312,29.405933,0.1924654,3.7271454,0.13843136,9.829229,2.2407408,6.413833,0.5268459,0.9375813,3.636367,20.838829,3.2059655,3.506606,1.2773261,0.9037703,0.102332346,1.6098306,4.0708127,2.0062187,4.0110183,0.097504385,6.794043,0.1934779,2.6297562,3.1496732,0.08382869,0.43769407,5.556326,2.334449,0.06669966,5.563507,1.1995914,8.241223,0.05419546,0.77739346,0.7708104,3.6512208,10.952857,9.63699,0.12971939,7.9440227,8.833721,9.697973,0.0,4.1097608,0.6617698,2.2651858,0.9425626,0.8616921,11.155168,0.58235204,8.196662,3.0091698,6.295635,0.7123608,0.41586462,2.9719427,67.58374,4.5160484,10.372811,0.06303515,19.042797,0.21101493,0.4169318,9.359485,1.8433675,0.5221035,0.078859255,0.9814575,0.05417234,8.725195,6.4438577,0.0810976,0.35041603,4.8561387,8.045313,8.193642,6.2766924,1.0423094,18.296316,4.070101,2.9880962,5.794215,0.057426963,0.21959981,2.7064219,0.35702696,7.279392,0.14631402,0.8512269,20.184778,2.0699396,3.2241046,1.1440467,10.310451,0.086390816,0.057266083,6.1883683,1.5363617,20.781439,5.0306797,1.5817313,5.2255516,5.982041,0.7821513,0.4219276,1.7177684,0.84011924,0.84431815,7.8126745,0.1826217,1.0448399
2002,26.660248,0.062727444,0.92799395,7.1941266,1.1959662,7.9858103,21.39316,3.2851217,1.0069239,5.278511,18.501146,8.905296,3.4314017,0.031141218,12.277544,0.27491033,4.3677907,0.0844521,0.23037535,5.8809166,26.736988,6.143035,3.3840928,5.453427,1.6887497,8.959156,1.168877,1.9482254,4.9850125,13.730562,0.79613304,2.278496,0.06036426,17.875952,5.9717455,3.4579284,3.1884,0.39937046,0.34025183,0.032261897,0.81183815,2.932373,1.3862778,0.19010712,0.8158679,1.5323465,2.2503924,33.574646,7.302579,12.106857,10.952268,0.50199604,1.5002121,10.331987,2.3665369,2.856378,1.8896452,1.6940774,0.21271585,7.9498143,11.133484,0.06186438,12.508105,0.97358567,6.7290745,15.484334,1.3357519,4.6465807,9.40991,0.8111457,0.31275645,0.18712687,0.1932565,0.119356215,3.460611,9.641666,1.8925968,10.246763,0.87545764,2.2454479,5.7884026,0.8568089,5.089909,0.20740102,5.8038383,1.3890225,0.94036025,11.730197,5.8377256,3.7121372,10.404546,9.283659,8.308955,3.863762,2.923827,10.032543,10.061191,0.2418248,0.9611034,0.1673066,0.39704815,4.296734,10.064984,29.119623,0.2077689,3.639235,0.13959803,9.535416,2.2212243,6.515191,0.5527698,0.9551779,3.6879485,22.354143,3.2536795,3.0451245,1.2776936,0.9779864,0.07041681,2.035339,4.040439,2.136817,3.77624,0.09839803,6.7737265,0.2017636,2.786906,3.27853,0.08107551,0.45621744,10.584888,2.3365946,0.07207096,5.4780774,1.0429932,10.300759,0.055441953,0.67788905,0.7747322,3.729262,10.837716,9.377006,0.102506384,7.614448,8.742299,11.484965,0.0,4.146101,0.6916949,1.8601658,0.93224907,0.8435078,10.882982,0.61823696,8.007525,2.8667588,6.682225,0.7331342,0.34739068,2.9278286,63.36577,4.56125,10.324744,0.061768997,19.379059,0.26116422,0.4239283,9.696018,1.8697057,0.53637946,0.10097045,1.0139066,0.058316648,9.3454485,6.8572464,0.0988408,0.39100394,3.141806,7.827769,8.3174,6.351273,1.0202217,17.505325,4.0531917,2.3098722,7.2857075,0.05786943,0.24430129,2.8734357,0.28740612,6.3174276,0.29787412,0.98752505,21.54762,2.0739248,3.2994726,1.1396579,10.571547,0.09649752,0.056641534,6.07883,1.3900398,20.712757,5.2194996,1.6483394,6.4536467,6.6605763,0.88264346,0.41153616,1.7044126,0.87388474,0.79584163,7.4245625,0.18415658,0.98413074
2003,27.74074,0.06860504,0.97440386,7.3877172,1.3801702,7.696261,25.389149,3.4999025,1.1370804,5.503338,18.649845,9.52848,3.6292462,0.024450395,12.359807,0.30253705,4.1941147,0.09081798,0.23760812,6.481843,25.856058,6.168074,3.436171,5.6194024,1.6389759,8.983127,1.21184,1.9080936,5.112386,16.148455,0.77386004,2.1541483,0.054472093,18.242985,6.0884895,3.4384422,3.7397094,0.27714372,0.35300136,0.037873823,0.94554263,3.4085987,1.4016047,0.23791873,0.87462187,1.5904511,2.2810378,33.14001,7.560304,12.447365,10.893721,0.5179416,1.7103512,11.248733,2.376784,2.9394941,2.0244515,1.9256591,0.31279808,7.9124894,12.583943,0.06596311,13.93796,1.141964,6.782306,15.444276,1.4356089,4.8801312,9.555585,0.91336364,0.3138782,0.19165103,0.18812147,0.14724801,3.6956692,9.989198,1.9851784,11.435216,0.83411163,2.4343219,6.29872,0.93925804,5.3933315,0.19408675,6.094709,1.5079337,0.95606565,11.441199,5.9760165,3.7782393,10.3097925,9.598092,8.574556,4.0152617,2.9576206,10.084455,11.167239,0.19901927,1.0418855,0.17265834,0.4279056,4.2825975,10.211963,29.544933,0.2142815,4.0943484,0.1488437,9.872444,2.3155015,6.7281237,0.54898274,0.9727303,3.7171066,23.129694,3.3753157,3.0307977,1.2366714,1.0754136,0.093629435,1.7053528,4.2335887,2.0569525,4.0980697,0.09820771,7.2527485,0.21422155,2.981855,3.144951,0.09568231,0.46028015,8.115171,2.4631307,0.07540068,6.215024,1.0910966,11.5155945,0.05811559,0.7344163,0.8319459,1.900415,10.995616,9.6173525,0.10940126,6.5389647,9.009934,14.534331,0.0,4.3096466,0.70289934,1.9092041,0.89467645,0.82740396,10.796728,0.66249245,8.348735,2.9115028,6.1679983,0.75688267,0.37631232,3.1012597,62.462173,4.8086905,10.542381,0.05928814,18.704918,0.28482774,0.45960554,9.553346,1.9033766,0.55019265,0.10331719,1.072726,0.056573104,9.991658,7.3539634,0.105524465,0.42874974,3.0365388,7.891233,8.166403,6.3953357,0.9411554,17.315798,3.9141703,3.07323,7.244103,0.09300483,0.32504973,2.9457862,0.31100604,8.340591,0.27106175,1.1221944,24.195751,2.0991952,3.490485,1.1314462,10.992215,0.09941454,0.05740505,6.3591957,1.379649,20.731209,5.067601,1.7486323,5.957744,6.615211,0.97106457,0.40151423,1.7018114,0.8495797,0.8613555,8.338284,0.18886451,0.8673399
2004,28.062775,0.052513268,0.914801,8.484287,1.3478992,7.540717,25.220928,4.046006,1.2212219,5.723982,19.113342,9.5055485,3.799001,0.02756524,12.357553,0.31787828,4.221555,0.081760384,0.25179228,6.4036074,24.331476,6.027699,3.7339993,5.9838724,1.442971,9.3098955,1.1985636,1.9785614,5.174409,15.982549,0.67606014,2.155231,0.05243239,18.024103,6.125623,3.658939,4.0068736,0.37694627,0.34306374,0.03557848,0.99524397,3.639012,1.3154212,0.25238028,0.8866174,1.6289403,2.1841357,34.333748,7.6499853,12.502304,10.677804,0.49229845,2.0810905,10.193713,1.9037236,2.810881,2.1499562,1.9197359,0.24379784,8.165029,12.711765,0.06780678,13.187464,1.479229,6.7573004,15.55871,1.2765524,4.4922967,9.530167,1.0531957,0.29497623,0.19446515,0.19661151,0.14932175,6.8198905,10.001058,1.8766028,11.233918,0.8729562,2.5278113,6.0349026,0.9856358,5.3026137,0.18540354,5.9474688,1.5049645,0.9980951,11.354153,6.2929487,4.090346,10.63629,8.87052,8.606286,3.9570825,3.1741729,10.037062,11.757335,0.21864036,1.1162995,0.16930257,0.41941392,4.586227,10.302297,30.422344,0.22182061,3.7415411,0.17310438,9.909951,2.4538205,6.666599,0.6047192,1.0056282,3.935687,25.789343,3.41457,3.2824936,1.4097261,1.1400539,0.09697502,2.2123842,4.201275,2.2633438,3.9422424,0.10738295,6.9353848,0.26696014,3.2209208,3.343203,0.093948774,0.48279917,10.48932,2.471399,0.072129995,6.7181306,1.1546177,10.441173,0.059688255,0.6774093,0.8302506,1.9375992,11.073733,9.633822,0.09925989,6.5402617,8.775094,12.069204,0.09008283,4.4027133,0.757772,1.7565956,1.0173036,0.8410588,10.895418,0.741844,8.483548,2.9570036,6.4211044,0.7537436,0.6315464,3.0095868,61.189583,4.826893,10.63477,0.05849709,20.73681,0.35559732,0.4772559,9.825615,1.9358929,0.57899195,0.09714632,1.0414908,0.054526985,9.46923,7.9524174,0.12726586,0.4646179,3.0272431,7.983606,8.379324,6.28398,0.93207234,17.956959,4.1969266,2.7969115,7.045846,0.09098062,0.30613974,3.167673,0.37706667,9.954457,0.53493506,1.0459805,24.313723,2.1733432,3.568439,1.1171867,11.403037,0.11076673,0.059197746,6.474135,1.6949607,20.877535,4.9596915,1.9479691,5.419982,6.718533,1.107049,0.35621232,1.7194959,0.8851904,0.90414286,9.171136,0.18557891,0.7624711
2005,28.848864,0.077424295,0.79760987,8.943857,1.3853046,7.4286895,24.523987,4.1203923,1.4556371,6.027829,19.028614,9.611116,3.977268,0.021731041,11.989789,0.29547676,4.0187035,0.07975006,0.2606273,6.586686,26.255672,5.5401344,3.917005,6.1348066,1.5062181,9.28704,1.315344,1.9728992,5.31813,15.124172,0.8250561,2.2244308,0.050404612,17.658808,6.1595564,3.7389638,4.4900646,0.37692738,0.31765655,0.03891736,1.1773973,4.1106052,1.4280338,0.24110185,0.9214228,1.5778043,2.279837,33.68755,7.680499,12.226553,10.577881,0.4933804,2.1850765,9.507633,1.9447646,3.3523104,2.209248,2.0741644,0.22010736,8.379167,12.613808,0.06324217,10.87746,1.1626685,6.747178,14.917704,1.0523065,4.252182,9.412128,1.2453443,0.2723039,0.1973505,0.19341646,0.15381698,6.552898,10.371135,1.9698206,11.297372,0.92524505,2.1283233,6.3299785,0.9139511,5.4006186,0.19029763,5.9749494,1.5056722,1.034569,11.588308,6.498599,4.0137253,10.028129,8.401064,8.567441,3.8765419,3.3894126,10.087269,12.527587,0.23898835,1.0519857,0.16439903,0.48581773,4.258723,10.421549,33.27427,0.22778855,3.5645077,0.19708236,9.555808,2.3472984,6.596549,0.5903696,1.0299301,4.184092,25.950945,3.48728,3.3946743,1.4711298,1.2378939,0.09087194,1.9609632,4.379787,2.1873362,4.113172,0.10744116,6.410845,0.24357945,2.761314,3.321716,0.08715759,0.48904684,8.811543,2.620026,0.06612,6.5786824,1.2855611,11.496737,0.05024552,0.70557535,0.79933035,1.9816117,10.806177,9.357966,0.11352463,6.1848874,9.050826,12.846783,0.08935984,4.4959054,0.7617108,2.104222,1.0789979,0.831216,11.082321,0.7619702,8.466197,3.0746386,6.6304436,0.69379985,0.77041304,3.190789,57.608013,4.7783,10.80636,0.05679145,20.059036,0.33772236,0.49298495,9.277561,1.9734291,0.58400714,0.07725311,1.048642,0.053010486,10.146277,6.8488073,0.11618602,0.47599134,3.0588403,7.9837008,8.480902,5.966408,0.9405999,17.592962,4.267718,2.6975014,7.93503,0.08962951,0.2945591,3.246494,0.35228664,9.486579,0.3386498,1.0747511,28.273418,2.1984224,3.8204577,1.1031715,11.692828,0.13669047,0.07216394,6.5887756,1.7428665,20.736685,4.6135736,1.9547415,5.5369134,6.9590173,1.1819918,0.36505798,2.0028698,0.9013386,0.9504818,8.409798,0.19136254,0.85701495
2006,28.458477,0.08493193,0.8565874,9.67838,1.2818633,6.857717,24.296766,4.3992844,1.4719211,6.408216,19.055326,9.288098,3.9628427,0.023757286,11.744314,0.38548398,4.0229363,0.08442975,0.2850007,6.7957716,24.165707,5.3216376,4.2790227,6.426241,1.5399824,10.376136,1.2951837,1.9762384,5.4345045,19.589458,0.61939794,2.2048197,0.051893488,17.343943,6.0659895,3.8797715,4.927211,0.33519748,0.3125808,0.038797192,1.2471627,4.329548,1.4594234,0.27264068,1.0079719,1.621425,2.3748784,34.83475,7.763367,12.279681,10.849607,0.48381394,2.0762827,10.941247,2.0459855,3.1494687,2.1077287,2.166787,0.16781278,8.046778,12.204592,0.065897726,12.983247,1.2880398,6.5456576,13.988773,1.025691,3.6745975,9.301154,1.524564,0.36991856,0.20025305,0.20292838,0.15274055,6.2418814,10.205016,2.095634,11.649093,0.9109104,1.9889536,6.0473623,1.0054038,5.444902,0.19009699,5.9232726,1.4816456,1.1019762,11.14999,6.8265376,3.4443047,10.38194,9.080757,8.440842,4.2863107,3.1935873,9.900958,13.697129,0.25920057,1.0337304,0.20873387,0.47618666,4.3252063,10.487704,32.159805,0.2946967,3.1134334,0.19271672,8.992433,2.4623508,6.60308,0.5794172,1.0473598,4.353276,25.184015,3.7449162,2.8663712,1.5030109,1.2826668,0.084877506,2.3697755,4.424269,2.324739,4.1406145,0.10973555,6.391137,0.26814726,3.254315,3.590729,0.09215442,0.51435083,8.750325,2.870235,0.06424747,6.441329,1.2637084,10.93341,0.04703354,0.6103346,0.8153151,2.0154016,10.49392,9.407171,0.092468634,4.370142,8.926414,15.972249,0.08867577,4.5909643,0.80170596,2.2293293,0.99550885,0.74047524,11.58075,0.7485404,8.840739,3.1058812,6.1625876,0.7100071,0.62120503,3.1178951,61.29471,4.9592834,11.262795,0.05531811,20.744894,0.360851,0.3845525,9.212482,2.0142937,0.5888015,0.1029275,1.1192024,0.051410496,10.822449,8.09947,0.12106264,0.5087322,3.311524,7.951,8.575676,5.9178576,0.93589884,18.129099,4.256176,2.7327847,8.596834,0.089754604,0.24964027,3.2421837,0.37621582,9.6169815,0.32429323,1.206783,31.446867,2.2200892,4.0312214,1.0906926,12.06809,0.14583088,0.082773685,7.044646,2.005496,20.26138,4.6780906,1.9296777,5.715287,7.3223214,1.2127881,0.33935508,2.045071,0.9173467,1.0105282,8.935709,0.18394056,0.8202832
2007,29.204588,0.10806349,0.8464459,9.811452,1.3063571,6.57633,23.668095,4.337707,1.7144572,6.54638,19.063883,8.932472,3.4023244,0.022894729,11.338887,0.43901852,4.3549,0.109346434,0.2883674,7.3482957,25.180452,5.2988286,4.3539753,6.2969036,1.6085534,11.568079,1.3106992,2.0714304,5.428363,21.776941,0.585265,2.2123566,0.05172385,17.886063,5.7463098,4.227342,5.2673674,0.31636202,0.4104939,0.04198256,1.070063,4.2497582,1.3991203,0.17223208,1.0190166,1.8174168,2.2790463,38.920807,7.927827,12.417501,10.407519,0.52789956,2.5007696,10.015056,2.1143868,3.214136,2.3923304,2.240312,0.15460885,8.07181,14.865636,0.07026919,12.62386,1.2079439,6.3430223,14.203307,1.2002621,3.2370512,9.09334,1.6034126,0.37990725,0.20363396,0.19712557,0.15908597,5.5247784,10.370127,2.1546702,11.508934,0.88960385,2.3527086,6.2502203,1.0487074,5.747198,0.18909082,5.8250046,1.6361015,1.1695087,10.847067,6.8063903,2.1515577,11.213436,9.019793,8.28394,3.9609401,3.1398506,10.172689,13.9473295,0.25826955,1.2275218,0.25209647,0.46660984,4.6256685,10.828748,30.767054,0.30305666,2.8376856,0.17037681,7.2721353,2.5334334,5.696122,0.5929917,1.0617174,4.8024497,23.538471,3.9246342,2.6097217,1.5683955,1.2926619,0.08539072,2.4051108,4.353924,2.393391,4.32928,0.12367269,6.5381436,0.26682857,3.2452526,4.5851007,0.102823295,0.56823957,8.669392,2.9034424,0.06772589,6.498566,1.1525968,11.673067,0.047930624,0.54405695,0.82781106,2.0243094,10.454858,9.681002,0.09594943,4.378411,8.620933,17.536198,0.091933586,4.666746,0.85465235,2.1380796,1.2024227,0.77347267,13.083005,0.94510376,8.835365,2.5755522,5.914558,0.72698003,0.62166613,3.0527833,49.133705,5.1934767,11.2872505,0.056772817,18.93446,0.41397685,0.41311702,8.941555,2.0561168,0.6006942,0.08475945,1.1390657,0.05371779,10.858084,7.9586287,0.1352308,0.49656767,3.3075292,7.653733,8.610536,5.79277,0.95403284,20.183353,4.4056273,3.1919127,9.616431,0.098266356,0.24509797,3.3394127,0.44855174,9.378812,0.28666294,1.0640786,33.38416,2.3550754,4.433791,1.0772246,12.173554,0.1377115,0.09138873,7.1568103,1.8049229,20.308895,4.5730796,2.1022735,5.568377,7.359458,1.2127877,0.33114767,2.0907276,0.9511035,0.96926403,9.203596,0.1825895,0.7681282
2008,27.157389,0.1606516,0.8689214,9.648827,1.4691418,6.449391,24.383879,4.634417,1.8833776,6.4950438,18.94381,8.8294735,3.6942694,0.023261733,11.22156,0.42466354,4.0332146,0.11913781,0.30333978,7.1804605,26.344282,5.350727,5.0559645,6.593982,1.4325055,10.242234,1.3161513,2.1675887,6.355171,24.260351,0.9417083,2.3092914,0.03616591,17.213322,5.8492694,4.189833,5.624066,0.31200454,0.3941315,0.04170046,1.0381061,4.1212273,1.5302974,0.17466639,0.9354359,1.7995135,2.4564986,37.16714,7.9894605,11.845381,10.560957,0.5581743,2.4474196,9.327986,2.123843,3.1906116,2.0798635,2.3027802,0.14144821,7.264811,13.323685,0.0750213,11.033468,0.87604755,6.1977158,12.986482,1.0089309,3.3467827,8.785364,1.3470054,0.34327182,0.20172808,0.19954023,0.15266061,5.4785557,10.028134,2.2464137,11.950726,0.781703,2.2626455,6.0949264,1.0649376,5.45125,0.18473165,5.708934,1.5228244,1.2330484,10.557018,6.999154,3.242486,12.005537,9.598166,8.027411,3.9549108,2.9640014,9.614812,13.808822,0.26099798,1.4002517,0.28007478,0.45696744,4.6135263,11.015084,31.787466,0.34661734,3.5363462,0.13891526,7.970455,2.517676,6.1898665,0.58107865,1.0806352,4.67653,22.841446,3.7645316,2.1125247,1.6252557,1.373297,0.08506841,2.5067673,4.2852488,2.4638324,4.315403,0.13095535,6.494972,0.20194042,4.116431,4.5238576,0.09990968,0.576273,10.134468,2.9550357,0.071432695,6.994802,1.3961102,11.2202015,0.051565558,0.57359296,0.78282505,4.059834,10.586403,9.369566,0.12418613,4.3827753,8.80055,17.966614,4.088098,4.6861563,0.8187327,2.0952117,1.229102,0.8304197,10.781567,0.77190316,8.673716,2.839918,5.6805105,0.76207274,0.5358629,3.1126049,43.195133,5.1608944,11.487681,0.053835634,20.169825,0.42168272,0.39341933,8.363253,2.0759206,0.6049033,0.08577698,1.062265,0.051521167,10.877783,6.9460955,0.13588095,0.48485684,3.5952737,7.7244897,9.025999,5.5170217,0.9309333,19.206211,4.4729753,3.1315336,9.609792,0.07602303,0.23909892,3.3163161,0.39463905,11.120309,0.27617633,1.1296387,32.406494,2.4223216,4.340581,1.062645,11.56035,0.14067575,0.09101687,6.9626055,2.4836981,19.395718,4.6695514,1.9797022,5.543126,7.3814807,1.3419623,0.37139282,1.6039691,0.84798306,0.97193193,9.678217,0.19606511,0.5957252
2009,26.525524,0.23271915,0.92208517,9.482113,1.4879525,6.157102,25.050198,4.361312,1.4813462,6.614897,18.688597,8.06543,3.2170568,0.023750586,9.967704,0.44424498,3.9753616,0.11688715,0.3260235,6.1213655,23.739178,5.938248,5.293341,6.3716855,1.6525674,7.4908395,1.351614,2.029233,6.200283,20.118517,0.9788802,1.936756,0.03559598,16.04697,5.6248827,3.8777702,5.8777986,0.25729427,0.44757628,0.036830176,1.1547306,3.9978178,1.6367311,0.21118188,1.0279365,1.7218038,2.4631927,37.77475,7.6360445,11.03375,9.760277,0.48637667,2.7129314,8.842709,2.0402389,3.3489673,2.2662005,2.3597033,0.15444441,6.3578906,10.794065,0.073328234,10.474158,0.7713701,5.876987,11.85785,1.3574393,3.192437,7.9049363,1.565636,0.2762383,0.2080599,0.19970204,0.15362844,4.315933,9.391358,2.2721765,10.478009,0.8048929,2.538162,5.885712,0.9805253,5.0472794,0.19487946,5.145039,1.6402516,1.3155314,9.306052,7.1073537,3.4870806,11.712428,8.862073,7.07901,2.8987157,2.9875946,9.075358,13.510934,0.3054444,1.2429179,0.32075632,0.44733703,4.761381,11.078403,31.736464,0.427364,4.1979804,0.13238102,8.108886,2.501907,5.7463627,0.6236448,1.119056,4.065662,21.327261,3.480879,3.4406762,1.5878394,1.2248387,0.079192325,2.5353708,4.109774,2.5348604,3.9971445,0.12224778,6.085418,0.20976587,2.6591656,4.8873377,0.10892431,0.6126736,9.238915,2.8991694,0.07038913,6.830954,1.2822412,11.800498,0.059721623,0.495811,0.7858235,2.0344253,10.203341,8.922002,0.15196507,4.0139427,8.04252,16.492779,4.51842,4.549688,0.8001041,2.3736768,1.3673215,0.80426896,10.5602045,0.71081686,8.316445,2.7197824,5.403308,0.7990312,0.53260636,3.1134496,41.02871,4.2633147,10.739165,0.055490624,20.822811,0.42827192,0.42615724,8.211612,2.0661654,0.6152041,0.08289244,1.0436777,0.049930755,10.893954,6.1808696,0.1350141,0.51499444,3.6622097,7.0193143,7.96032,5.080081,0.9581399,19.447693,4.6952286,2.8651981,9.605033,0.10224241,0.38701236,3.3592572,0.32628816,9.6233015,0.3039178,1.2302297,32.22405,2.3871453,4.3664246,1.0489551,10.923379,0.13309541,0.095379606,5.9539065,2.4007697,17.79321,3.9094486,2.5195575,5.3395667,7.128928,1.4398954,0.51951534,2.1816018,0.8799875,1.0327438,9.173338,0.21795774,0.62770295
2010,25.029972,0.2957424,0.9866278,9.864194,1.6334258,6.399643,26.640587,4.503556,1.4509143,6.440348,18.297293,8.608196,3.0118616,0.03516897,10.468464,0.4776112,2.6403344,0.12271354,0.3550251,6.4402747,23.964956,6.0620985,5.5478983,6.5795755,1.6818045,9.541068,1.4455193,2.2729201,5.6782207,20.43478,1.2905003,2.2316918,0.03751255,16.221771,5.7546053,4.152587,6.378234,0.27680218,0.42624035,0.03989632,1.2325344,4.3105884,1.7032385,0.24618918,1.0924591,1.6445795,2.9244208,25.845833,7.1839185,11.226669,10.227274,0.5553592,2.5004065,8.864576,2.0929813,3.2704897,2.4061244,2.2826965,0.15891197,6.0404696,14.243671,0.070071824,11.950002,1.1308804,5.936185,13.077296,0.9538207,3.393294,8.124634,1.593468,0.35103095,0.23895445,0.22060443,0.15204756,5.384109,8.751198,2.298208,11.996327,0.7653512,2.5184348,5.6413803,0.95586085,4.879218,0.21797019,5.210146,1.8099734,1.348904,9.166665,7.252518,3.6571083,11.398572,9.307533,7.2420187,2.793193,2.8251605,9.476892,14.77734,0.2923937,1.157307,0.34920478,0.5392349,4.69032,12.18674,30.87385,0.47433203,3.9665632,0.17474402,9.10271,2.851095,5.297743,0.62507445,1.1398057,4.465951,22.062008,4.0777874,2.193938,1.6744752,1.3300986,0.08438057,2.5895643,4.0168395,2.603872,3.9899936,0.1309786,6.1968894,0.26765433,3.831593,5.097575,0.11454938,0.6173812,12.165179,3.0506911,0.06532224,6.9565773,1.3198503,13.982816,0.07009443,0.6872951,0.778716,2.0515118,10.869137,9.331051,0.17644328,4.3675375,8.005897,18.559767,4.670669,4.750381,0.7739536,2.5002084,1.4613583,0.85738814,11.338111,0.6176331,8.773312,2.6156867,4.999665,0.8751859,0.5062389,3.412277,42.955734,4.1251655,11.343935,0.056309536,22.099583,0.4255264,0.54310757,8.745288,2.0538116,0.6187145,0.08714396,1.04126,0.04990213,10.906566,6.17864,0.13029447,0.5642814,4.3097334,7.133364,8.0503,5.6641645,0.8965116,13.277016,4.667123,2.7453432,9.479152,0.10038562,0.38554192,3.5144494,0.33146462,10.636284,0.28868577,1.0915421,33.975117,2.6135848,4.310934,1.0335684,11.656667,0.16073172,0.11020471,6.3364434,1.8977871,18.259064,3.7929897,1.999018,6.5705085,7.672467,1.5958333,0.5074878,2.2224581,0.94905066,0.9610912,8.845317,0.2234277,0.65540963
