Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1896,2.6067321,3.024662,2.9549036,6.441338,2.188563,24.167475,1.1737113,0.46689317,34.015408,5.234304,2.4009166,1.0697917,9.258667,0.18226407,0.85383415,2.0184174,1.9768648,0.26811993,0.511878,4.438547,9.766126,21.386263,14.106276,8.0669985,0.6095916,-0.84208,7.853926,7.6283145,1.7397864,27.547493,3.0235698,7.147115,0.93175715,3.8527446,3.9508228,1.334535,5.755404,,20.20267,0.9677395,0.1503111,20.256254,7.7035546,2.1229658,5.7087207,6.535921,1.291244,1.4536586,6.723403,9.953398,0.6650459,1.1523391,0.9187538,0.5715969,1.7849011,6.255795,2.342302,10.078815,3.236486,4.90082,2.7863393,10.085843,12.934035,3.3215938,0.66059124,4.1150336,2.6994293,1.2854012,18.177645,2.3355532,0.56260514,3.7650805,16.27289,0.32498795,10.886816,2.6699934,3.1065536,3.7650585,9.02189,1.2859136,,2.0273497,1.5635964,3.8497097,1.4771721,1.4814012,0.85706955,1.0567499,1.3332417,10.615072,1.3476589,3.4883718,4.0379524,0.12365369,2.3480113,0.8568816,0.84244555,5.925331,0.57564634,3.143134,1.1402926,0.42159238,1.7140377,2.8103735,2.2048762,7.9356384,2.1298442,5.006845,,1.5235165,3.0351942,7.285918,0.055365466,7.0828214,2.6109035,1.8549458,0.19950953,15.774404,4.3461075,54.212013,1.8931403,5.865917,0.3062196,0.72072345,15.45322,4.8681507,2.3969662,0.84040904,22.366524,,6.7817497,6.528677,2.1335227,0.15738736,59.747875,0.712111,4.990933,1.4279668,18.098394,6.5753202,9.474535,2.9848094,129.9003,4.9912148,2.3400111,1.7150661,6.595533,2.265542,2.2027662,12.805021,0.83200306,0.2743113,3.3086374,1.8024553,0.69334805,0.22910437,6.050264,4.625063,3.0413866,4.786747,3.3835444,0.90410405,4.365446,5.2423205,2.9159932,7.054233,4.081381,0.19604407,1.6603792,,2.0606341,0.46742633,5.32579,1.8361161,7.7114086,3.2217145,3.2042382,4.281211,0.8266646,1.311151,0.3959153,0.58010656,2.0365262,1.5570905,6.759005,31.72295,30.823694,2.6646924,0.9189737,6.530559,6.628406,5.0387263,3.95643,0.83351946,4.3790393,7.2591376,2.0433705
1897,2.613379,2.9633462,2.9902267,6.400768,2.1812308,23.97826,1.1815239,0.46763065,36.19602,5.528163,2.4304101,1.0942129,9.410672,0.19804412,0.8556028,2.0501652,1.901489,0.26656163,0.51199025,4.4185667,9.704283,29.487976,13.866559,8.16199,0.6116172,20.122183,8.567697,7.648316,1.7158217,32.2528,3.0638356,7.555381,0.9405688,3.724577,0.80071783,1.8517951,6.896304,,19.46104,0.9629541,0.14923124,19.728725,7.752485,2.0984223,5.9075003,6.826341,1.2902112,1.5280433,6.8396277,9.818688,0.66175073,8.090403,0.9201269,0.5823136,1.8032094,6.144499,2.3498867,10.3621235,-2.0402231,5.0538683,2.7671049,1.873551,13.133318,3.170926,0.6404772,4.1574087,2.7922802,1.3324518,-2.3274355,2.331295,0.55527186,3.741554,11.824959,0.32102996,9.590404,2.704707,2.7921546,3.7855992,9.4566145,1.2921343,,2.0080078,1.5347854,3.776297,1.458437,1.4852809,0.61899143,1.0589064,1.400198,10.7596855,1.3638955,3.511104,4.164878,0.12311738,2.3573406,0.8731698,0.8408875,5.6475835,0.5795742,2.9963872,1.1385034,0.4203543,1.7053282,3.1244028,2.2486935,7.8702564,2.105346,4.9229074,,1.5462241,3.062172,7.9711103,0.05566678,7.0999346,2.6041741,1.8457928,0.2025226,16.265394,4.348219,54.621616,1.7950248,5.846933,0.36038688,0.7177241,21.440968,4.8519087,2.4353757,0.8618755,20.414305,,6.8761873,6.640914,2.1447911,0.15923092,61.29841,0.7145202,5.119337,1.4264535,18.155352,6.195166,8.342637,3.0050504,134.86952,5.053732,2.171655,1.7292511,7.0271773,2.2677987,2.2297904,13.89073,0.84142095,0.2767609,3.3355758,1.8429947,0.80729604,3.6189568,6.1944547,4.3149385,3.0507188,4.645574,3.363055,1.323042,4.381708,5.4315023,2.9639335,7.142017,4.0885816,0.1929333,1.6135153,,2.0723743,0.4623982,5.7256155,1.8535086,7.7718644,2.9315321,3.2298088,4.224349,0.8638533,1.3156909,0.39883682,0.6008547,2.0635297,1.5800934,6.857355,30.987247,30.57454,2.701607,0.9141038,5.850641,6.728065,3.8602612,4.0213428,0.8351861,4.52865,7.162255,2.0538392
1898,2.6195304,3.0524387,2.9767103,6.3526344,2.1740892,23.826122,1.1865212,0.46935534,34.40403,5.7472777,2.4552474,1.1031883,9.439721,0.21807478,0.858384,2.0298004,1.8387271,0.2650233,0.5120363,4.354619,9.7149725,20.576239,13.595459,7.302495,0.61393476,12.381924,7.531744,7.6748037,1.7768166,25.508856,3.1783636,7.4825897,0.94617873,3.6461964,1.2828996,1.9381645,7.9386487,,19.54093,0.9582073,0.14804304,20.007315,7.8879476,2.0742307,5.9668164,6.9967194,1.2895029,1.6037022,6.821335,9.776794,0.66071504,7.986413,0.9227278,0.584596,1.8001164,6.187222,2.3609352,10.793713,-2.6039827,5.172314,2.7468703,3.838005,13.034715,3.3231912,0.6236353,4.2994747,2.833759,1.2852428,0.5377984,2.348595,0.54784244,3.9406476,30.014742,0.3170143,9.927452,2.668759,3.1985183,3.925392,9.343969,1.2967755,,1.9894911,1.5061655,3.6933565,1.4400932,1.5082722,0.8109972,1.0610565,1.4553589,10.88609,1.3795404,3.5295877,4.267085,0.122640155,2.369935,0.8993517,0.8394531,6.1692104,0.5832934,3.0272064,1.1466911,0.4222632,1.7392988,2.8603213,2.2960093,7.753583,2.0660105,4.868648,,1.5813037,3.089404,7.7924757,0.055966206,7.03414,2.6197078,1.8376688,0.20581195,14.888863,4.3518095,53.978745,1.8028982,5.8396235,0.33713686,0.71277565,7.632534,4.871913,2.521527,0.8899977,17.10857,,6.7393184,6.587163,2.1543279,0.16113779,59.90819,0.7169172,5.12695,1.4234668,18.514624,6.7273593,8.536425,3.0258322,139.32883,5.217946,2.1815772,1.7796738,7.429178,2.2699554,2.2584307,13.942769,0.84987974,0.27931523,3.3709824,1.8088176,0.81306344,-0.0082720155,6.2114835,4.821808,3.060371,4.621067,3.3515203,1.1590177,4.429174,5.5005493,2.9769778,7.2360773,4.115174,0.18987875,1.5717062,,2.085609,0.457115,5.3814588,1.8691217,7.8227386,2.8663692,3.2566907,4.1741652,0.91628337,1.355778,0.4018037,0.6272853,2.099684,1.6055135,6.946245,30.811539,30.898521,2.7325685,0.90960044,6.0584874,6.7202206,4.837772,4.0876064,0.83691853,4.8550572,7.2576447,2.0712357
1899,2.6210756,2.9794035,2.9600568,6.4005685,2.1670842,23.720015,1.1992254,0.4697867,34.30143,5.738878,2.4977996,1.112519,9.583134,0.23655184,0.8614051,2.0392945,1.7733095,0.263614,0.51331985,4.2528567,9.717981,18.917046,13.53545,8.038823,0.6173501,22.256058,9.270893,7.6985307,1.9321979,26.186697,3.2378106,7.554197,0.94772756,3.6364076,1.9608053,2.254427,8.89579,,19.27746,0.95079035,0.14687304,19.676395,7.9755945,2.0495727,6.0516205,7.279202,1.2886167,1.5533208,7.0486174,9.507952,0.6643769,13.797634,0.9260078,0.6040472,1.8763878,6.2527933,2.413597,10.735867,5.132437,5.3290453,2.7264009,4.5765986,13.710385,3.1690257,0.6982811,4.7650466,2.7241087,1.2698423,5.0586953,2.2977622,0.5406561,4.1216273,17.709702,0.3129539,8.887902,2.5951555,2.8074563,3.8864784,9.546012,1.3020912,,1.9721245,1.481367,3.5999112,1.4217387,1.5089439,0.44996604,1.0607584,1.5286125,11.061865,1.3936805,3.564414,4.0925207,0.122222014,2.3867748,0.9090013,0.8380726,5.778818,0.5838644,4.6724663,1.1695668,0.38344866,1.6608292,3.0335839,2.343828,7.7501097,2.0178785,4.8617125,,1.625522,3.1333518,7.5142794,0.056264967,7.220804,2.6280184,1.8285264,0.20909245,15.211117,4.128371,53.588833,1.8582962,5.844596,0.32512158,0.76166314,15.030105,4.8818045,2.6519804,0.9183822,19.487883,,6.6599874,6.887235,2.1644723,0.1630998,58.90028,0.71823126,5.265766,1.4213798,18.716814,7.3647094,7.7953715,3.0470827,136.79582,5.2931933,2.1597445,1.7847778,7.813574,2.2726758,2.2621775,13.8599415,0.8554311,0.28171295,3.4075112,1.7966915,0.827787,0.90175045,6.0726147,4.3995037,3.070463,4.6203685,3.334332,1.4799957,4.437349,5.6020093,2.8870814,7.5391226,4.1124806,0.18680786,1.5311632,,2.099838,0.4520894,5.2638283,1.8958266,7.8956623,2.820248,3.2763937,4.126708,0.98166144,1.3816917,0.40480235,0.6127014,2.1195223,1.6200321,7.06918,30.388937,31.861288,2.7814767,0.9089782,6.0651317,6.595832,3.446386,4.137633,0.8374663,4.8038926,7.3635907,2.0885353
1900,2.6268878,3.3425252,2.94818,6.5588675,2.1599662,26.500446,1.1877519,0.5065816,35.182735,6.235024,2.5474048,1.1510323,10.127741,0.2515797,0.87792885,2.0647404,2.1734452,0.26210064,0.51725876,4.313724,9.806466,15.369369,12.048094,8.897603,0.61556184,17.458275,8.049602,7.7954144,1.9935474,41.478123,3.54433,7.5283885,0.9809855,3.729516,3.603248,2.7516856,11.102683,1.017255,22.196804,0.9456946,0.14644836,19.412827,9.146725,2.3408124,6.0248275,7.713791,1.2897455,1.5592567,7.247185,9.757449,0.67940277,7.1504226,0.93043363,0.6478433,1.8981111,6.1853166,2.3712153,10.433409,4.674193,5.6479,2.7061832,10.283282,13.841905,3.1741993,0.7150063,4.6141434,3.2353067,1.330725,17.021782,2.234172,0.53778344,4.2013817,17.302113,0.308863,9.346913,2.7703822,3.1435215,4.0765367,8.220153,1.3113317,,1.9513739,1.484485,3.488923,1.3912244,1.499756,1.3862898,1.084122,1.4543227,11.300333,1.4650571,3.60307,4.09105,0.12185861,2.3632808,0.9225498,0.836585,5.091079,0.5608538,3.6036103,1.0375963,0.47631356,1.8033522,2.7823136,2.4914136,7.694277,2.1098363,4.8051376,0.24808645,1.6790013,3.1992967,8.37352,0.055992253,6.569606,2.6793585,1.8356845,0.21292564,14.736428,4.1423097,57.243362,1.8814282,5.86493,0.34673914,0.77063036,14.005244,4.862704,2.8412938,0.97045237,17.355015,,7.0621624,6.6315594,2.5181417,0.16513133,56.436127,0.71792823,5.341433,1.4175688,22.54033,6.7101364,9.308655,3.0681975,44.996815,5.3217144,2.1949084,1.897275,17.1482,2.27504,2.3177273,14.925357,0.8999529,0.28248227,3.4763522,2.3749077,0.8184437,1.1069126,7.1478624,4.904723,3.0838437,4.6658883,3.328811,1.7988896,4.45632,5.5765853,3.0415554,7.500613,4.275901,0.18371938,1.4881717,1.4541517,1.9975727,0.42319503,6.011926,1.9151376,7.997741,3.319563,3.2878585,5.410923,1.0784833,1.416895,0.40804,0.6240632,2.227666,1.7224966,7.389154,28.581688,30.799881,2.8344996,0.9111864,5.1804996,6.611598,1.4053041,3.9367404,0.8346386,4.359743,7.574711,2.1315005
1901,2.6261902,3.4492574,2.9462864,6.45128,2.1427565,27.956594,1.1747072,0.4954531,34.905403,6.3039303,2.5459566,1.1728939,9.546294,0.28067815,0.9235454,2.015768,2.3732376,0.25906917,0.52782845,4.2781515,9.804064,18.506067,11.418953,10.101063,0.61341465,14.004908,9.71191,7.8987174,2.0653114,40.363953,3.3200974,7.94684,1.02031,3.6657326,1.0741074,2.2820399,8.837861,,22.996891,0.9327788,0.14814734,19.551283,9.708963,2.449689,6.180536,7.58916,1.2919732,1.4860764,7.0880384,9.630979,0.6980681,5.4686265,0.93330353,0.6407214,1.9261872,6.280917,2.3835132,10.566907,6.676642,5.4929953,2.6866477,0.66607606,13.432229,3.1654718,0.74488616,4.5674944,3.4348955,1.3954818,-1.6873753,2.1854692,0.5344938,4.28737,18.079596,0.30889106,9.543484,2.7628658,2.8942525,4.045341,9.013886,1.3039672,,1.9262849,1.4809645,3.3686254,1.3551853,1.4773839,1.412507,1.0862095,1.5996245,11.397538,1.4959557,3.5766237,4.267648,0.122381784,2.3793578,0.94428927,0.8312565,4.5592055,0.5359265,3.1903338,1.0207543,0.48102543,1.7378703,2.4159896,2.6341228,7.60735,2.0611036,4.8285713,,1.7357401,3.2056742,8.754689,0.056158215,6.314623,2.7072039,1.8485985,0.21600375,15.7704735,4.0627112,57.250614,1.976793,5.8343363,0.33738577,0.80070686,11.399956,4.864685,3.094083,1.0128683,18.371172,,6.87027,6.417808,2.6665883,0.16710158,54.83404,0.70668435,5.369186,1.4152588,26.514242,6.469612,10.8619995,3.0905015,27.36743,5.4323883,2.1268096,1.9047,21.283844,2.2759697,2.3919115,14.6661415,0.93708324,0.27825496,3.501127,2.821362,0.8344768,2.29972,7.471089,5.9997287,3.0976036,4.558976,3.314463,0.5129867,4.4902015,5.720335,3.0163236,7.3779964,4.435168,0.18051715,1.4343753,,1.9977942,0.42496485,6.32281,1.87906,8.102883,3.0041175,3.29216,5.7828913,1.1758516,1.4121414,0.4108488,0.64632004,2.2841926,1.6981455,7.546185,27.31045,30.637314,2.8451083,0.92353857,4.8099613,6.342776,2.2914834,3.6214893,0.8357148,4.894524,7.6887846,2.237026
1902,2.617041,3.4553435,2.9469135,6.434741,2.1282182,28.568407,1.1478677,0.47150192,32.937824,5.8346043,2.4953172,1.2043319,9.709448,0.30775285,0.9365485,2.0112402,2.4860506,0.25622076,0.52848566,4.162959,9.681234,14.573755,11.217591,10.046952,0.6163559,10.469868,6.715522,7.928561,2.1616278,37.726307,3.3414807,7.5951257,1.05736,3.8389344,0.99065906,2.6979764,10.3244,1.1391033,22.47864,0.91655046,0.14730823,18.443602,9.92733,2.5010574,6.2136436,7.361932,1.2814615,1.4835408,7.1419344,9.492268,0.71955675,15.965018,0.9372752,0.6534966,1.9514599,5.9131446,2.3753417,10.998376,13.764469,5.2605934,2.664278,1.6493976,13.741909,3.0034013,0.8067377,4.2791514,3.6506007,1.4392266,-4.759497,2.1334743,0.5322399,4.154063,21.268778,0.30886155,7.864767,2.7236776,2.8999496,3.9162803,8.644179,1.2958401,,1.9084126,1.4770436,3.302216,1.3227187,1.5763832,1.5570223,1.0818245,1.593593,11.339024,1.5389743,3.5598621,4.2457128,0.123182386,2.3948157,0.9632616,0.82752544,4.2958984,0.5101488,3.1218166,1.0553923,0.49376923,1.7614841,2.2260363,2.7266057,7.4999666,2.0224526,4.7440515,,1.7921102,3.174765,8.768245,0.056360565,6.1873097,2.7157369,1.851494,0.21843885,16.62353,3.9723754,58.34111,1.976596,5.8034534,0.3356176,0.81727487,17.078484,4.8562727,3.3411145,1.0522486,20.74359,,6.6983585,6.5092106,2.7561655,0.16915202,53.079483,0.69500977,5.4267874,1.4128065,24.124832,6.695368,9.489724,3.1180549,13.75965,5.3354225,2.040868,1.9605134,23.325422,2.2803059,2.4385304,15.646392,0.9515013,0.2773248,3.538982,2.9987295,0.60351306,-0.53949267,7.8077292,6.42853,3.1114948,4.5543156,3.3149123,-0.9338995,4.518673,5.7502155,3.0191991,7.478593,4.3537526,0.1774267,1.3815519,,1.9818717,0.42154336,6.5733886,1.8335109,8.017279,2.9236472,3.2889438,5.9422607,1.2695935,1.4264083,0.41415554,0.6740759,2.3694136,1.794275,7.573191,27.030193,30.55534,2.82204,0.94322425,5.555413,6.149283,4.493334,3.380964,0.83544517,5.42767,8.026564,2.2002082
1903,2.5945692,3.5774846,2.9525151,6.52219,2.1155078,28.738668,1.1281755,0.4393233,34.30199,5.7730093,2.4633725,1.236807,10.088823,0.3368579,0.9492983,2.0022686,2.5560172,0.25330892,0.53704774,4.195923,9.544964,16.925423,11.105287,9.219761,0.621397,11.416397,8.883809,7.9809012,2.2127821,38.104755,3.4573383,7.638794,1.0921534,3.8795812,1.0989887,1.6477388,8.750598,,24.212442,0.8977787,0.14792933,18.137098,10.119424,2.5222762,6.259671,7.7252755,1.2828339,1.3824756,7.181754,9.431269,0.74694777,11.044621,0.94060105,0.66305405,1.9346751,5.9276514,2.468618,11.054041,4.6754484,5.642052,2.6426125,1.1708645,13.681568,2.9873765,0.8172457,4.8243566,3.7483814,1.4356265,-0.42046174,2.1231647,0.5307677,5.550182,22.17192,0.3085364,8.925977,2.7995224,3.0171485,3.9455671,8.7752495,1.2916046,,1.8901418,1.4740131,3.2034771,1.2930853,1.6159968,1.922882,1.0744548,1.5724859,11.236793,1.5744488,3.4924495,4.1780844,0.12410866,2.4076214,0.973525,0.824173,4.3219023,0.4883845,3.4675338,1.1243892,0.46780765,1.7645142,2.3110933,2.7302582,7.314334,1.9933028,4.607135,,1.8471869,3.1650305,9.462145,0.056571446,6.3161836,2.7233496,1.847864,0.22015506,15.864412,4.0292397,59.47569,1.9550635,5.7796674,0.32501552,0.84623814,11.848718,4.8591657,3.622204,1.0880115,19.802917,,6.7236075,6.4001727,2.8133187,0.1714088,54.116726,0.6826594,5.498932,1.4133959,25.611603,6.161602,10.355334,3.147188,15.150157,5.4352226,2.035433,1.9363184,24.000092,2.2857816,2.5005677,15.202422,0.98368967,0.27852306,3.568629,3.1590624,0.796738,0.43844655,7.8335886,6.462122,3.1240485,4.5092444,3.3076198,1.3696463,4.546165,5.794498,3.0615616,7.5875325,4.2865357,0.17427911,1.332514,,1.958055,0.41514838,7.0714793,1.7971594,7.7691197,3.5334466,3.2772467,5.981431,1.3634485,1.4451011,0.4177267,0.6530116,2.4567926,1.8359737,7.6526055,26.122244,31.263628,2.771159,0.96565956,6.707878,5.8470073,6.7015324,3.215992,0.83373404,5.951459,8.012346,2.2852974
1904,2.5821104,3.761583,2.9719965,6.30025,2.1021035,28.80677,1.1327564,0.4065638,35.62545,5.963634,2.4935036,1.2586967,9.72479,0.36530808,0.9632677,2.003803,2.6575878,0.25045434,0.5464015,4.2109838,9.510835,26.308857,11.154372,10.077099,0.6292143,-0.27944747,9.980079,8.0636425,2.313378,37.78262,3.5600078,7.900177,1.0718658,3.9488373,2.0717895,2.1148388,10.505661,,23.599758,0.8791187,0.14823222,20.377476,10.165383,2.5430818,6.266154,7.855177,1.2818899,1.4229399,7.337386,9.169943,0.7821912,11.315574,0.94546735,0.65904534,1.9678602,5.8568296,2.463403,11.770029,5.0863066,5.5040984,2.6201475,5.704478,13.682044,3.023046,0.8485988,5.378328,3.7654097,1.491995,6.2485723,2.0968933,0.5302173,5.0465794,17.647627,0.30791205,8.631257,2.8127837,2.7500072,3.9507842,8.849434,1.2897431,,1.8726344,1.4682982,3.0404842,1.2628541,1.6200187,1.6575181,1.0621433,1.7570916,11.484592,1.5924149,3.5451334,4.2889247,0.12512852,2.4231894,0.9872331,0.82083255,4.3948417,0.4644595,3.350105,1.2109855,0.4925312,1.8059995,2.1677186,2.845283,7.220523,1.9696381,4.587461,,1.9033343,3.1985137,9.652337,0.056789987,6.2015967,2.7296433,1.8485653,0.22133276,15.295527,4.0697503,59.994568,2.154056,5.7653723,0.33427727,0.9701775,7.1549535,4.8444386,3.9164329,1.120079,18.651838,,6.927357,6.307355,2.8720407,0.17375132,52.248653,0.67007977,5.5286236,1.4093696,29.098139,6.7666483,11.467576,3.176928,15.574356,5.4374084,2.0294492,1.9411299,24.118877,2.2925496,2.5903194,15.451579,1.048015,0.27535117,3.602983,3.3406787,0.5587174,-0.48560485,8.023923,6.329403,3.1402807,4.510979,3.2972949,0.9359567,5.0130324,5.846124,3.0403652,7.781985,4.338416,0.17118526,1.2836788,,1.9427902,0.4083478,6.912205,1.8151549,7.848682,3.1167066,3.2659063,5.992266,1.4525722,1.4642639,0.4216648,0.6500323,2.5383627,1.876707,7.769362,25.06521,30.642204,2.8204014,0.9917895,5.801514,5.7093244,5.253686,3.0333428,0.83172137,6.3177443,8.248044,2.376085
1905,2.5927036,3.7984228,2.9621012,6.3055797,2.09068,28.666994,1.099186,0.37481618,34.930466,6.144104,2.4154065,1.2905229,9.595275,0.39746723,0.9784909,2.0298796,2.733972,0.24776515,0.55332863,4.103178,9.432009,17.972961,11.39798,10.327239,0.6371988,15.184131,12.575784,8.09258,2.3731883,42.517494,3.5742173,8.262724,1.0740626,3.9019911,1.8558102,2.3597848,9.843815,,22.998495,0.860883,0.14823228,18.481335,10.258988,2.5549753,6.362504,8.222404,1.281932,1.4650376,7.2623243,8.980281,0.8149719,17.384056,0.9504935,0.6895277,1.9992003,5.698096,2.483173,11.486662,-1.604128,5.5656147,2.5977504,5.624438,13.770516,2.9342194,0.92497283,5.220249,3.728092,1.4527671,6.4766874,2.0566993,0.5299628,5.053095,14.666289,0.3069876,8.407039,2.7413244,2.8674154,3.942503,8.613841,1.2823853,,1.8546743,1.4619972,2.6692462,1.2345233,1.6134148,1.9677207,1.0508623,1.7568004,11.273556,1.6326479,3.4680772,4.3237157,0.1261939,2.438228,1.0109164,0.81777567,4.5774016,0.4444212,3.4984305,1.3041792,0.5151466,1.7647319,2.290069,2.9843225,7.1613846,1.9725587,4.548153,,1.9561341,3.1232865,9.641215,0.057014465,6.137913,2.725093,1.8490437,0.22219625,15.478534,3.9660053,60.30703,2.0359724,5.756481,0.3278041,0.9304237,17.136044,4.8322153,4.1935973,1.134234,20.332127,,6.940087,6.215174,2.9219,0.17626193,49.931652,0.6577532,5.674682,1.4861739,24.837788,6.341608,11.2058525,3.2074096,27.056606,5.6532063,2.0814972,1.934257,24.805252,2.3004818,2.6161063,16.160664,1.011138,0.27354154,3.6389573,3.4401727,0.6839805,7.4330673,8.106849,6.9812512,3.1570733,4.4215403,3.2923605,1.9024701,4.746524,5.952819,3.0034297,7.6535325,4.3698373,0.16816075,1.2437669,,1.9263737,0.41201743,7.018622,1.7743113,7.6631136,2.9850776,3.2576666,5.988437,1.5397334,1.4617331,0.42562893,0.658504,2.5818465,1.9459429,7.765473,24.44306,31.364977,2.7454784,1.0193566,5.6933837,5.376363,4.648704,2.8121846,0.8292829,6.708074,8.318796,2.4101746
1906,2.6021075,3.9003055,2.945854,6.2483125,2.0793805,28.494116,1.1129607,0.34328666,34.714153,6.975243,2.4695365,1.3281406,10.46498,0.42382446,1.0013243,1.968753,2.7632778,0.24500903,0.56043255,4.0412755,9.371299,15.75783,11.529033,10.1429205,0.64379305,29.322254,7.5576954,8.204908,2.6499226,42.749855,3.7925968,8.20265,1.1043983,3.8881052,0.83209294,2.6198637,12.777599,1.1502799,23.001575,0.8428761,0.14649151,19.225908,10.309123,2.5620353,6.514214,7.745374,1.2765932,1.4655993,7.360924,8.903709,0.84957534,7.2203236,0.9558893,0.6789054,2.0005124,5.789341,2.4914196,11.761143,-7.2394123,5.838618,2.575701,0.23825331,14.050674,2.9346619,0.94565946,5.5629835,3.9924603,1.657152,-4.030073,2.0357301,0.52883,4.7271247,23.713802,0.30576387,6.5683246,2.7519567,2.972921,3.9809017,8.673312,1.2766604,,1.8406307,1.4547824,2.3313048,1.2073158,1.7482243,2.2759488,1.0393146,1.7308154,11.559671,1.6560992,3.5306506,4.3478107,0.12727048,2.4526412,1.0232003,0.814991,4.205931,0.4252676,3.966078,1.4019508,0.5216405,1.7979159,2.3433568,3.056621,7.1318545,1.9138507,4.524669,,2.006649,3.1759188,9.36674,0.057242326,6.19173,2.7313354,1.8503852,0.22274576,15.469374,3.8464708,59.249016,2.0229514,5.7484994,0.3533853,0.92594206,20.801592,4.8388815,4.4801393,1.1702809,21.640112,,7.0278907,6.1776013,2.9523387,0.17870213,50.519558,0.6456386,5.71701,1.5402739,25.65241,6.058596,11.5634,3.2371652,7.741672,5.769902,2.0042124,1.9913065,24.446619,2.3093126,2.7022328,16.512554,1.0106403,0.2712933,3.6757755,3.531715,0.6169196,-0.3412661,8.034362,6.8349185,3.1736357,4.385375,3.290112,0.6712004,4.7385364,6.091899,3.0762506,7.816045,4.462613,0.16519803,1.2049501,,1.9177157,0.41010755,6.9748583,1.8113898,7.803925,2.9363325,3.251036,5.9733067,1.6251462,1.4444935,0.42961532,0.66229326,2.7118993,2.0067835,7.8790283,24.890991,31.27115,2.812437,1.0469549,5.550381,5.017549,3.9945385,2.6793146,0.82640934,7.1282187,8.443906,2.4905546
1907,2.595354,3.8561823,2.9311998,6.342859,2.0681465,27.987347,1.1234299,0.3094334,35.114113,8.232488,2.5098338,1.3655152,10.512849,0.46127057,1.0239753,1.9555802,2.8369477,0.24229209,0.5620619,4.032411,9.438295,14.768476,11.826119,9.211997,0.6507057,10.258348,6.621981,8.273773,2.5569272,42.864338,4.0402365,8.631405,1.1596531,4.120548,0.5064685,2.036268,7.8174186,,22.744427,0.8251213,0.14814867,16.466873,10.228399,2.559288,6.684721,9.05319,1.2757577,1.4750364,7.043961,8.731152,0.8825244,9.926342,0.96195716,0.7006274,1.9970253,5.6675053,2.51181,11.945277,1.6293206,6.1104383,2.5540211,1.4950113,14.42323,2.9349637,0.991307,5.521835,3.9676037,1.4814837,-3.7580898,2.0440285,0.52800995,4.776268,23.620687,0.30429924,7.6032505,2.760271,2.8741693,3.9583623,8.580077,1.2758468,,1.8242518,1.4474725,2.3479035,1.1822573,1.8117409,2.1961021,1.0289009,1.8128865,11.591022,1.6757123,3.5426888,4.332852,0.12832068,2.466584,1.0454355,0.8124914,4.367666,0.4082157,3.580975,1.5035704,0.5319565,1.7833749,2.16258,3.1935916,7.0926657,1.8918734,4.4454412,,2.0550756,3.2309966,9.726343,0.05747278,6.072044,2.712034,1.8609861,0.22285032,15.345384,3.8090322,60.741688,2.2392654,5.742659,0.31317127,0.97307557,19.843721,4.809744,4.7550654,1.1866537,16.870499,,7.0647984,6.35569,2.986088,0.18115206,48.670242,0.63358563,5.8552217,1.5756527,25.020496,6.0121574,11.558706,3.2647352,10.346334,6.0619884,1.9921527,2.036053,24.814035,2.3179598,2.8083413,15.506807,1.0254341,0.27078024,3.708552,3.7038317,0.6440935,2.114818,8.010174,6.386949,3.1899073,4.406651,3.2886615,0.9223494,4.915611,6.2765975,3.0713885,8.131402,4.5444293,0.16230883,1.168866,,1.9022683,0.4158168,7.112435,1.8380113,7.750167,3.4013479,3.2398283,5.949155,1.6976674,1.4246241,0.43351087,0.6890619,2.709627,2.0457947,7.9781537,24.819809,32.7179,2.8437035,1.0742952,6.3621006,4.823053,3.116218,2.5687644,0.82307065,7.504604,8.69021,2.5826344
